% isAttack HIGH_RATE:	1087
% isAttack LOW_RATE:	1332
% isAttack NORMAL:	1333
@relation 'normal-weka.filters.unsupervised.attribute.Remove-R1,2,3,4,5-weka.filters.unsupervised.instance.Randomize-S11-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack-Nnormal:NORMAL, tcpFlood:HIGH_RATE, udpFlood:HIGH_RATE, httpFlood:HIGH_RATE, slowBody:LOW_RATE, slowHeaders:LOW_RATE, slowRead:LOW_RATE-weka.filters.unsupervised.attribute.Remove-weka.filters.unsupervised.attribute.Remove-V-R2,5,8,23,27,29,33,38,40'

@attribute total_fvolume numeric
@attribute min_fpktl numeric
@attribute std_fpktl numeric
@attribute mean_active numeric
@attribute mean_idle numeric
@attribute std_idle numeric
@attribute sflow_bbytes numeric
@attribute total_fhlen numeric
@attribute isAttack {HIGH_RATE,LOW_RATE,NORMAL}

@data
108960,40,0,6864232,1437556,470385,0,54488,HIGH_RATE
497200,40,0,30092334,0,0,0,248608,HIGH_RATE
195,195,0,0,0,0,0,28,HIGH_RATE
168720,40,0,28689297,0,0,0,84368,HIGH_RATE
244600,40,0,8594667,1670843,87085,0,122308,HIGH_RATE
130360,40,0,8653341,1199234,198882,0,65188,HIGH_RATE
242680,40,0,8698786,1362023,287060,0,121348,HIGH_RATE
112360,40,0,12983735,1148646,0,0,56188,HIGH_RATE
78,78,0,0,0,0,0,28,HIGH_RATE
104160,40,0,4446811,1218722,292189,0,52088,HIGH_RATE
297320,40,0,27252584,0,0,0,148668,HIGH_RATE
185160,40,0,29345027,0,0,0,92588,HIGH_RATE
153560,40,0,29349041,0,0,0,76788,HIGH_RATE
369480,40,0,14390886,1255199,0,0,184748,HIGH_RATE
478480,40,0,30092071,0,0,0,239248,HIGH_RATE
360120,40,0,14484702,1085306,0,0,180068,HIGH_RATE
504000,40,0,30092391,0,0,0,252008,HIGH_RATE
260040,40,0,8700471,1360569,286156,0,130028,HIGH_RATE
162720,40,0,29313785,0,0,0,81368,HIGH_RATE
153920,40,0,29312097,0,0,0,76968,HIGH_RATE
185360,40,0,29342400,0,0,0,92688,HIGH_RATE
602640,40,0,29672973,0,0,0,301328,HIGH_RATE
244640,40,0,6087774,1490677,297887,0,122328,HIGH_RATE
95200,40,0,8611836,1289121,78348,0,47608,HIGH_RATE
245320,40,0,8609398,1647964,107233,0,122668,HIGH_RATE
624680,40,0,29674176,0,0,0,312348,HIGH_RATE
116080,40,0,6750271,1437238,470491,0,58048,HIGH_RATE
124560,40,0,13002568,1100442,0,0,62288,HIGH_RATE
623560,40,0,29673153,0,0,0,311788,HIGH_RATE
65560,40,0,14847375,0,0,0,32788,HIGH_RATE
121280,40,0,8599525,1288374,358890,0,60648,HIGH_RATE
465640,40,0,30092378,0,0,0,232828,HIGH_RATE
254880,40,0,8625887,1463822,152880,0,127448,HIGH_RATE
253120,40,0,9757623,0,0,0,126568,HIGH_RATE
165440,40,0,28690545,0,0,0,82728,HIGH_RATE
246120,40,0,8698903,1356064,270302,0,123068,HIGH_RATE
477600,40,0,30092374,0,0,0,238808,HIGH_RATE
767520,40,0,30326872,0,0,0,383768,HIGH_RATE
256080,40,0,8365762,1861409,971338,0,128048,HIGH_RATE
163480,40,0,29312120,0,0,0,81748,HIGH_RATE
22280,40,0,4345644,1104570,0,0,11148,HIGH_RATE
713880,40,0,29963260,0,0,0,356948,HIGH_RATE
275320,40,0,27250855,0,0,0,137668,HIGH_RATE
251520,40,0,29867479,0,0,0,125768,HIGH_RATE
46400,40,0,3949872,1317287,450066,0,23208,HIGH_RATE
389360,40,0,29361903,0,0,0,194688,HIGH_RATE
762960,40,0,30326810,0,0,0,381488,HIGH_RATE
249600,40,0,8553097,1708797,34658,0,124808,HIGH_RATE
260080,40,0,29867825,0,0,0,130048,HIGH_RATE
311720,40,0,27252483,0,0,0,155868,HIGH_RATE
711360,40,0,29963949,0,0,0,355688,HIGH_RATE
299400,40,0,27252465,0,0,0,149708,HIGH_RATE
176720,40,0,29344968,0,0,0,88368,HIGH_RATE
125880,40,0,13538077,1304159,0,0,62948,HIGH_RATE
29800,40,0,2969376,1423219,331668,0,14908,HIGH_RATE
134280,40,0,13568317,1239653,0,0,67148,HIGH_RATE
180640,40,0,29316378,0,0,0,90328,HIGH_RATE
195920,40,0,29365909,0,0,0,97968,HIGH_RATE
243840,40,0,8561666,1717716,189194,0,121928,HIGH_RATE
266680,40,0,8604462,1656013,109791,0,133348,HIGH_RATE
384680,40,0,29365944,0,0,0,192348,HIGH_RATE
188480,40,0,29367968,0,0,0,94248,HIGH_RATE
120,60,0,409601,0,0,0,48,HIGH_RATE
309520,40,0,29364757,0,0,0,154768,HIGH_RATE
261880,40,0,29866840,0,0,0,130948,HIGH_RATE
359520,40,0,29243667,0,0,0,179768,HIGH_RATE
187760,40,0,29368945,0,0,0,93888,HIGH_RATE
28120,40,0,4284578,1047226,0,0,14068,HIGH_RATE
264760,40,0,8701442,1359285,265966,0,132388,HIGH_RATE
389240,40,0,29361269,0,0,0,194628,HIGH_RATE
116680,40,0,8310550,1080823,85511,0,58348,HIGH_RATE
170480,40,0,13965803,1381164,0,0,85248,HIGH_RATE
120520,40,0,8597245,1288541,80388,0,60268,HIGH_RATE
156480,40,0,29367729,0,0,0,78248,HIGH_RATE
77680,40,0,4416938,1257344,266805,0,38848,HIGH_RATE
242360,40,0,29868807,0,0,0,121188,HIGH_RATE
374200,40,0,14473574,1091132,0,0,187108,HIGH_RATE
308440,40,0,29365363,0,0,0,154228,HIGH_RATE
196600,40,0,9654240,0,0,0,98308,HIGH_RATE
114320,40,0,8585875,1311557,86830,0,57168,HIGH_RATE
256400,40,0,29861412,0,0,0,128208,HIGH_RATE
106240,40,0,8315911,1084219,66921,0,53128,HIGH_RATE
212160,40,0,29347987,0,0,0,106088,HIGH_RATE
99200,40,0,8318599,1076896,86912,0,49608,HIGH_RATE
154000,40,0,28687670,0,0,0,77008,HIGH_RATE
411000,40,0,29365284,0,0,0,205508,HIGH_RATE
189160,40,0,29309940,0,0,0,94588,HIGH_RATE
199680,40,0,9653700,0,0,0,99848,HIGH_RATE
120,60,0,409603,0,0,0,48,HIGH_RATE
709040,40,0,29957178,0,0,0,354528,HIGH_RATE
22400,40,0,1955796,1295481,413265,0,11208,HIGH_RATE
372480,40,0,14473056,1108722,0,0,186248,HIGH_RATE
118600,40,0,13555459,1276907,0,0,59308,HIGH_RATE
125520,40,0,8584603,1306493,101529,0,62768,HIGH_RATE
149240,40,0,8937275,1250964,13914,0,74628,HIGH_RATE
98560,40,0,8294111,1098126,53713,0,49288,HIGH_RATE
198240,40,0,9652322,0,0,0,99128,HIGH_RATE
100,50,0,0,1453077,0,0,48,HIGH_RATE
156680,40,0,29308609,0,0,0,78348,HIGH_RATE
767760,40,0,30327782,0,0,0,383888,HIGH_RATE
255640,40,0,29867188,0,0,0,127828,HIGH_RATE
252160,40,0,29868200,0,0,0,126088,HIGH_RATE
305520,40,0,27252587,0,0,0,152768,HIGH_RATE
112600,40,0,8602486,1290248,79554,0,56308,HIGH_RATE
188200,40,0,29343699,0,0,0,94108,HIGH_RATE
173400,40,0,29309782,0,0,0,86708,HIGH_RATE
183320,40,0,29370293,0,0,0,91668,HIGH_RATE
198480,40,0,29356957,0,0,0,99248,HIGH_RATE
312360,40,0,29366034,0,0,0,156188,HIGH_RATE
193800,40,0,9653736,0,0,0,96908,HIGH_RATE
245560,40,0,29865923,0,0,0,122788,HIGH_RATE
365840,40,0,14478663,1080349,0,0,182928,HIGH_RATE
607480,40,0,29673983,0,0,0,303748,HIGH_RATE
243920,40,0,8586787,1677427,126811,0,121968,HIGH_RATE
348160,40,0,9299905,1069323,55773,0,174088,HIGH_RATE
195440,40,0,9653246,0,0,0,97728,HIGH_RATE
264520,40,0,8676021,1374739,298235,0,132268,HIGH_RATE
378480,40,0,29243921,0,0,0,189248,HIGH_RATE
247040,40,0,29867813,0,0,0,123528,HIGH_RATE
148400,40,0,14025931,1239732,0,0,74208,HIGH_RATE
114880,40,0,4840566,1525724,270216,0,57448,HIGH_RATE
107120,40,0,6182933,1211688,183522,0,53568,HIGH_RATE
195080,40,0,29369678,0,0,0,97548,HIGH_RATE
130000,40,0,6654947,0,0,0,65008,HIGH_RATE
244440,40,0,29867280,0,0,0,122228,HIGH_RATE
480040,40,0,29996264,0,0,0,240028,HIGH_RATE
714680,40,0,29964259,0,0,0,357348,HIGH_RATE
269160,40,0,8699065,1362425,268437,0,134588,HIGH_RATE
128240,40,0,13001750,1109478,0,0,64128,HIGH_RATE
253320,40,0,8566390,1704046,38481,0,126668,HIGH_RATE
164040,40,0,29319290,0,0,0,82028,HIGH_RATE
203480,40,0,9651567,0,0,0,101748,HIGH_RATE
259440,40,0,8685905,1372068,272629,0,129728,HIGH_RATE
114640,40,0,8320945,1073531,80549,0,57328,HIGH_RATE
66440,40,0,6083973,1437585,471757,0,33228,HIGH_RATE
142680,40,0,29310799,0,0,0,71348,HIGH_RATE
697320,40,0,29948555,0,0,0,348668,HIGH_RATE
125240,40,0,13563006,1241876,0,0,62628,HIGH_RATE
207800,40,0,29352250,0,0,0,103908,HIGH_RATE
64080,40,0,3194160,1320685,340210,0,32048,HIGH_RATE
367240,40,0,14396675,1261269,0,0,183628,HIGH_RATE
201800,40,0,9653461,0,0,0,100908,HIGH_RATE
254320,40,0,29868241,0,0,0,127168,HIGH_RATE
261480,40,0,29861089,0,0,0,130748,HIGH_RATE
290480,40,0,29367002,0,0,0,145248,HIGH_RATE
142280,40,0,8651606,1210020,214413,0,71148,HIGH_RATE
147880,40,0,29309847,0,0,0,73948,HIGH_RATE
123040,40,0,4865668,1494051,238959,0,61528,HIGH_RATE
174360,40,0,14160758,1047816,0,0,87188,HIGH_RATE
346720,40,0,29243130,0,0,0,173368,HIGH_RATE
105400,40,0,12997916,1110081,0,0,52708,HIGH_RATE
351440,40,0,14488351,1078332,0,0,175728,HIGH_RATE
63600,40,0,8356902,1134719,0,0,31808,HIGH_RATE
154800,40,0,28688385,0,0,0,77408,HIGH_RATE
148040,40,0,29314169,0,0,0,74028,HIGH_RATE
350520,40,0,29244145,0,0,0,175268,HIGH_RATE
168840,40,0,29312123,0,0,0,84428,HIGH_RATE
770440,40,0,30326668,0,0,0,385228,HIGH_RATE
184280,40,0,29368504,0,0,0,92148,HIGH_RATE
320800,40,0,29365457,0,0,0,160408,HIGH_RATE
118680,40,0,12973477,1129915,0,0,59348,HIGH_RATE
249640,40,0,9757449,0,0,0,124828,HIGH_RATE
379400,40,0,29364884,0,0,0,189708,HIGH_RATE
128160,40,0,6249153,1127635,211902,0,64088,HIGH_RATE
111760,40,0,8320111,1074666,82780,0,55888,HIGH_RATE
704280,40,0,29965203,0,0,0,352148,HIGH_RATE
162720,40,0,28689310,0,0,0,81368,HIGH_RATE
265640,40,0,8709102,1346195,275719,0,132828,HIGH_RATE
278000,40,0,27251794,0,0,0,139008,HIGH_RATE
113200,40,0,8548013,1361864,1850,0,56608,HIGH_RATE
188200,40,0,9654058,0,0,0,94108,HIGH_RATE
86840,40,0,5931078,1128469,68188,0,43428,HIGH_RATE
287160,40,0,27251581,0,0,0,143588,HIGH_RATE
268640,40,0,8702572,1355697,268263,0,134328,HIGH_RATE
619600,40,0,29673261,0,0,0,309808,HIGH_RATE
233760,40,0,8553169,1709017,40690,0,116888,HIGH_RATE
502840,40,0,30091457,0,0,0,251428,HIGH_RATE
264000,40,0,8694401,1367193,289325,0,132008,HIGH_RATE
192480,40,0,29355420,0,0,0,96248,HIGH_RATE
164960,40,0,28690369,0,0,0,82488,HIGH_RATE
184960,40,0,29358999,0,0,0,92488,HIGH_RATE
189640,40,0,29342901,0,0,0,94828,HIGH_RATE
375040,40,0,29245734,0,0,0,187528,HIGH_RATE
299320,40,0,27251854,0,0,0,149668,HIGH_RATE
162400,40,0,29309225,0,0,0,81208,HIGH_RATE
114040,40,0,8271001,1123664,40532,0,57028,HIGH_RATE
154560,40,0,29312727,0,0,0,77288,HIGH_RATE
320480,40,0,29366333,0,0,0,160248,HIGH_RATE
121360,40,0,13562171,1253460,0,0,60688,HIGH_RATE
319680,40,0,29367005,0,0,0,159848,HIGH_RATE
181800,40,0,29311047,0,0,0,90908,HIGH_RATE
149560,40,0,28688923,0,0,0,74788,HIGH_RATE
161040,40,0,29309736,0,0,0,80528,HIGH_RATE
22920,40,0,1845336,1274096,339168,0,11468,HIGH_RATE
699240,40,0,29947516,0,0,0,349628,HIGH_RATE
179440,40,0,14149955,1011510,0,0,89728,HIGH_RATE
708240,40,0,29956522,0,0,0,354128,HIGH_RATE
131000,40,0,13500771,1353508,0,0,65508,HIGH_RATE
780,195,0,0,1000389,324,0,88,HIGH_RATE
367440,40,0,29245868,0,0,0,183728,HIGH_RATE
208800,40,0,29344207,0,0,0,104408,HIGH_RATE
104480,40,0,13544799,1277871,0,0,52248,HIGH_RATE
178240,40,0,29358542,0,0,0,89128,HIGH_RATE
273320,40,0,8703893,1353571,267255,0,136668,HIGH_RATE
384320,40,0,14489235,1076927,0,0,192168,HIGH_RATE
275400,40,0,29364827,0,0,0,137708,HIGH_RATE
240760,40,0,8687432,1380754,272653,0,120388,HIGH_RATE
265880,40,0,8702683,1357282,259173,0,132948,HIGH_RATE
115320,40,0,12973748,1146532,0,0,57668,HIGH_RATE
160000,40,0,14149179,1014920,0,0,80008,HIGH_RATE
115960,40,0,8689596,1157481,221304,0,57988,HIGH_RATE
191000,40,0,29369368,0,0,0,95508,HIGH_RATE
156880,40,0,28690056,0,0,0,78448,HIGH_RATE
189160,40,0,29370100,0,0,0,94588,HIGH_RATE
123720,40,0,13558959,1249571,0,0,61868,HIGH_RATE
108880,40,0,13002936,1110659,0,0,54448,HIGH_RATE
301480,40,0,27251449,0,0,0,150748,HIGH_RATE
91280,40,0,11109650,1098502,0,0,45648,HIGH_RATE
245560,40,0,8397961,1801668,881507,0,122788,HIGH_RATE
491600,40,0,30093145,0,0,0,245808,HIGH_RATE
270800,40,0,8561175,1721156,3359,0,135408,HIGH_RATE
62000,40,0,4255332,1423450,331967,0,31008,HIGH_RATE
114,57,0,409472,0,0,0,48,HIGH_RATE
243840,40,0,29868480,0,0,0,121928,HIGH_RATE
766680,40,0,30327073,0,0,0,383348,HIGH_RATE
272880,40,0,29867384,0,0,0,136448,HIGH_RATE
100,50,0,403235,0,0,0,48,HIGH_RATE
52080,40,0,5763683,1437517,471064,0,26048,HIGH_RATE
179240,40,0,29369002,0,0,0,89628,HIGH_RATE
168040,40,0,28690075,0,0,0,84028,HIGH_RATE
304,52,15,485747,0,0,699,268,HIGH_RATE
304,52,15,72890,0,0,699,268,HIGH_RATE
304,52,15,23649,1661644,0,349,268,HIGH_RATE
304,52,15,65444,0,0,699,268,HIGH_RATE
307,52,16,56641,0,0,699,268,HIGH_RATE
304,52,15,51319,0,0,699,268,HIGH_RATE
206,52,22,5739,0,0,112,164,HIGH_RATE
316,52,14,979650,0,0,751,280,HIGH_RATE
304,52,15,475401,0,0,699,268,HIGH_RATE
304,52,15,731882,0,0,699,268,HIGH_RATE
307,52,16,44124,0,0,699,268,HIGH_RATE
304,52,15,24685,1304457,0,349,268,HIGH_RATE
304,52,15,675724,0,0,699,268,HIGH_RATE
307,52,16,58334,0,0,699,268,HIGH_RATE
310,52,18,158075,0,0,699,268,HIGH_RATE
304,52,15,368203,0,0,699,268,HIGH_RATE
304,52,15,481584,0,0,699,268,HIGH_RATE
304,52,15,23702,1069771,0,349,268,HIGH_RATE
310,52,18,63454,0,0,699,268,HIGH_RATE
304,52,15,54309,0,0,699,268,HIGH_RATE
304,52,15,23378,1070208,0,349,268,HIGH_RATE
304,52,15,63920,0,0,699,268,HIGH_RATE
304,52,15,45885,0,0,699,268,HIGH_RATE
304,52,15,45560,0,0,699,268,HIGH_RATE
304,52,15,1018131,0,0,699,268,HIGH_RATE
304,52,15,21627,1675225,0,349,268,HIGH_RATE
304,52,15,358984,0,0,699,268,HIGH_RATE
200,52,18,1362,0,0,112,164,HIGH_RATE
304,52,15,22733,1065274,0,349,268,HIGH_RATE
203,52,20,1202,0,0,112,164,HIGH_RATE
200,52,18,2838,0,0,112,164,HIGH_RATE
304,52,15,359168,0,0,699,268,HIGH_RATE
362,52,16,113060,6073258,0,349,320,HIGH_RATE
304,52,15,22075,1266462,0,349,268,HIGH_RATE
304,52,15,121418,0,0,699,268,HIGH_RATE
304,52,15,56342,1434397,0,349,268,HIGH_RATE
304,52,15,59555,0,0,699,268,HIGH_RATE
307,52,16,1042471,0,0,699,268,HIGH_RATE
310,52,18,74092,0,0,699,268,HIGH_RATE
307,52,16,56530,0,0,699,268,HIGH_RATE
304,52,15,716582,0,0,699,268,HIGH_RATE
310,52,18,157713,0,0,699,268,HIGH_RATE
307,52,16,56035,0,0,699,268,HIGH_RATE
380,52,13,1428,1543774,0,643,344,HIGH_RATE
304,52,15,51086,0,0,699,268,HIGH_RATE
304,52,15,723482,0,0,699,268,HIGH_RATE
304,52,15,24310,1304139,0,349,268,HIGH_RATE
362,52,16,15296,1729757,795039,233,320,HIGH_RATE
304,52,15,245166,0,0,699,268,HIGH_RATE
307,52,16,301691,0,0,699,268,HIGH_RATE
304,52,15,25589,1299033,0,349,268,HIGH_RATE
310,52,18,82401,0,0,699,268,HIGH_RATE
304,52,15,25051,1071645,0,349,268,HIGH_RATE
304,76,0,355,5005766,0,0,88,HIGH_RATE
304,52,15,47320,0,0,699,268,HIGH_RATE
362,52,16,292878,0,0,699,320,HIGH_RATE
307,52,16,55339,0,0,699,268,HIGH_RATE
362,52,16,58977,6269572,0,349,320,HIGH_RATE
304,52,15,21344,1003887,0,349,268,HIGH_RATE
362,52,16,61145,6256192,0,349,320,HIGH_RATE
304,52,15,718965,0,0,699,268,HIGH_RATE
307,52,16,49507,0,0,699,268,HIGH_RATE
304,52,15,371449,0,0,699,268,HIGH_RATE
380,52,13,12671,1548517,0,643,344,HIGH_RATE
307,52,16,715357,0,0,699,268,HIGH_RATE
304,52,15,63204,0,0,699,268,HIGH_RATE
307,52,16,1048586,0,0,699,268,HIGH_RATE
304,52,15,731674,0,0,699,268,HIGH_RATE
362,52,16,97088,4069724,0,349,320,HIGH_RATE
304,52,15,720119,0,0,699,268,HIGH_RATE
304,52,15,23387,1301784,0,349,268,HIGH_RATE
304,52,15,51364,0,0,699,268,HIGH_RATE
307,52,16,723306,0,0,699,268,HIGH_RATE
304,52,15,64223,0,0,699,268,HIGH_RATE
310,52,18,125658,0,0,699,268,HIGH_RATE
362,52,16,120432,2110034,0,349,320,HIGH_RATE
304,52,15,44902,0,0,699,268,HIGH_RATE
310,52,18,199348,0,0,699,268,HIGH_RATE
362,52,16,115216,4060168,0,349,320,HIGH_RATE
307,52,16,1028380,0,0,699,268,HIGH_RATE
304,52,15,251086,0,0,699,268,HIGH_RATE
304,52,15,731011,0,0,699,268,HIGH_RATE
304,52,15,22725,1673410,0,349,268,HIGH_RATE
307,52,16,50460,0,0,699,268,HIGH_RATE
304,52,15,60856,0,0,699,268,HIGH_RATE
304,52,15,46194,0,0,699,268,HIGH_RATE
304,52,15,56277,0,0,699,268,HIGH_RATE
304,52,15,58421,0,0,699,268,HIGH_RATE
362,52,16,198627,1730422,0,349,320,HIGH_RATE
304,52,15,241827,0,0,699,268,HIGH_RATE
307,52,16,45554,0,0,699,268,HIGH_RATE
307,52,16,58563,0,0,699,268,HIGH_RATE
304,52,15,719757,0,0,699,268,HIGH_RATE
310,52,18,23232,1945338,0,349,268,HIGH_RATE
362,52,16,504516,2287523,0,349,320,HIGH_RATE
310,52,18,277141,0,0,699,268,HIGH_RATE
304,52,15,44416,0,0,699,268,HIGH_RATE
307,52,16,55975,0,0,699,268,HIGH_RATE
310,52,18,123939,0,0,699,268,HIGH_RATE
304,52,15,253824,0,0,699,268,HIGH_RATE
307,52,16,60572,0,0,699,268,HIGH_RATE
304,52,15,731074,0,0,699,268,HIGH_RATE
316,52,14,22794,0,0,751,280,HIGH_RATE
304,52,15,59086,0,0,699,268,HIGH_RATE
307,52,16,47659,0,0,699,268,HIGH_RATE
362,52,16,176891,1732948,0,349,320,HIGH_RATE
362,52,16,57590,6204248,0,349,320,HIGH_RATE
304,52,15,595441,0,0,699,268,HIGH_RATE
310,52,18,68859,0,0,699,268,HIGH_RATE
304,52,15,46954,0,0,699,268,HIGH_RATE
368,52,14,130360,1303525,0,375,332,HIGH_RATE
310,52,18,68544,0,0,699,268,HIGH_RATE
304,52,15,54666,0,0,699,268,HIGH_RATE
304,52,15,28357,1003626,0,349,268,HIGH_RATE
304,52,15,45631,0,0,699,268,HIGH_RATE
307,52,16,1043003,0,0,699,268,HIGH_RATE
310,52,18,65628,0,0,699,268,HIGH_RATE
304,52,15,25043,1665041,0,349,268,HIGH_RATE
307,52,16,50531,0,0,699,268,HIGH_RATE
322,52,17,20118,1944441,0,375,280,HIGH_RATE
304,52,15,719940,0,0,699,268,HIGH_RATE
307,52,16,308155,0,0,699,268,HIGH_RATE
1352,52,87,279970,5770941,3198155,18,632,LOW_RATE
725,40,66,10799,7686017,4502080,181,412,LOW_RATE
913,40,143,12934,7693502,4496481,161,412,LOW_RATE
991,40,157,10319,7710091,4516038,182,412,LOW_RATE
927,40,160,5935,7735623,4536297,172,412,LOW_RATE
963,40,159,20363,7470290,4335422,172,412,LOW_RATE
623,52,262,3378,0,0,112,164,LOW_RATE
908,40,143,4095,7754934,4545174,161,412,LOW_RATE
941,40,142,18755,7626671,4444572,172,412,LOW_RATE
1250,52,89,280885,5952796,3474739,18,632,LOW_RATE
781,40,62,11237,6011288,4648810,151,472,LOW_RATE
953,40,159,10085,7714507,4519411,182,412,LOW_RATE
950,40,142,19803,7481501,4339418,172,412,LOW_RATE
691,52,225,1558,9633461,0,82,216,LOW_RATE
4584,52,195,215975,4410608,4506275,15,744,LOW_RATE
721,52,221,1704,10532820,0,82,216,LOW_RATE
892,40,144,14552,7666020,4474763,161,412,LOW_RATE
623,52,262,3328,0,0,112,164,LOW_RATE
992,40,158,12269,7661813,4481242,161,412,LOW_RATE
566,52,168,1179,1027607,0,56,224,LOW_RATE
623,52,262,3367,0,0,112,164,LOW_RATE
1025,40,157,270620,9826764,690000,215,412,LOW_RATE
985,40,141,15777,7653191,4464515,172,412,LOW_RATE
5083,40,227,223209,3981906,2795610,89,852,LOW_RATE
506,52,195,3431,0,0,112,164,LOW_RATE
1029,40,156,2750,7756713,4556473,161,412,LOW_RATE
704,40,66,2264,7755470,4546100,171,412,LOW_RATE
726,40,66,7976,7623807,4463756,171,412,LOW_RATE
730,40,66,12649,7509876,4397133,181,412,LOW_RATE
1336,52,88,281554,6018293,3580703,18,632,LOW_RATE
736,52,219,1662,10261828,0,82,216,LOW_RATE
953,40,159,12174,7718455,4523364,161,412,LOW_RATE
696,40,66,6514,7730884,4530156,171,412,LOW_RATE
577,52,166,1616,10277912,0,82,216,LOW_RATE
716,40,66,3811,7747101,4540546,171,412,LOW_RATE
732,40,66,12688,7508387,4396431,181,412,LOW_RATE
751,40,66,9952,7707382,4515180,181,412,LOW_RATE
712,52,222,1683,8622219,0,82,216,LOW_RATE
688,40,66,7635,7628308,4466294,171,412,LOW_RATE
506,52,195,3270,0,0,112,164,LOW_RATE
1385,52,87,280042,5781594,3213375,18,632,LOW_RATE
1438,40,80,60483,4278023,3982723,113,696,LOW_RATE
892,40,144,9710,7727857,4523264,161,412,LOW_RATE
506,52,195,3360,0,0,112,164,LOW_RATE
949,40,159,12441,7655596,4472796,182,412,LOW_RATE
942,40,159,10449,7236349,4202779,182,412,LOW_RATE
1466,52,85,280054,5783961,3216778,18,632,LOW_RATE
1010,40,134,15140,5973256,4568932,143,472,LOW_RATE
1013,40,150,9563,5995026,4579692,152,472,LOW_RATE
935,40,159,20817,7217793,4194418,172,412,LOW_RATE
949,40,142,11573,7638484,4453397,161,412,LOW_RATE
898,40,144,4460,7750391,4541385,161,412,LOW_RATE
934,40,142,19665,7616946,4437776,172,412,LOW_RATE
1397,52,88,281677,6011748,3570079,18,632,LOW_RATE
943,40,159,12599,7657638,4474429,182,412,LOW_RATE
1012,40,157,6153,7734950,4535571,172,412,LOW_RATE
591,52,164,1695,10291727,0,82,216,LOW_RATE
992,40,158,260095,9854746,715403,202,412,LOW_RATE
933,40,142,19765,7484414,4341283,172,412,LOW_RATE
506,52,195,3318,0,0,112,164,LOW_RATE
3692,40,224,222859,4092181,3800723,114,852,LOW_RATE
945,40,159,11141,7686818,4500275,161,412,LOW_RATE
1010,40,157,11787,7661357,4477396,182,412,LOW_RATE
623,52,262,3305,0,0,112,164,LOW_RATE
701,40,66,11502,7249480,4286813,181,412,LOW_RATE
1009,40,157,10555,7699738,4510503,161,412,LOW_RATE
572,52,167,1603,10260503,0,82,216,LOW_RATE
683,40,67,7650,7629801,4467150,171,412,LOW_RATE
580,52,166,1646,9714797,0,82,216,LOW_RATE
506,52,195,3582,0,0,112,164,LOW_RATE
587,52,165,1695,8662850,0,82,216,LOW_RATE
506,52,195,3306,0,0,112,164,LOW_RATE
1074,40,148,17997,5983194,4574534,143,472,LOW_RATE
983,40,158,14246,7705704,4513699,172,412,LOW_RATE
697,40,66,4056,7744890,4539184,171,412,LOW_RATE
972,40,135,16859,5957954,4551554,143,472,LOW_RATE
959,40,158,10085,7712323,4517662,182,412,LOW_RATE
978,40,158,5893,7740325,4541072,161,412,LOW_RATE
4200,52,191,430783,4000153,2660672,15,528,LOW_RATE
694,40,66,2976,7750878,4542837,171,412,LOW_RATE
3264,52,142,433282,4021519,2653305,15,528,LOW_RATE
949,40,159,12080,7719233,4524070,161,412,LOW_RATE
913,40,143,3130,7756566,4546365,161,412,LOW_RATE
708,40,66,11399,7259324,4289842,181,412,LOW_RATE
623,52,262,3440,0,0,112,164,LOW_RATE
709,52,222,1870,10233033,0,82,216,LOW_RATE
944,40,159,3742,7648961,4467512,172,412,LOW_RATE
891,40,144,2082,7761638,4550580,161,412,LOW_RATE
578,52,166,1945,10398710,0,82,216,LOW_RATE
4198,40,227,226366,3867954,3574566,107,844,LOW_RATE
959,40,158,14120,7707280,4515126,172,412,LOW_RATE
4954,52,219,215582,4381414,4503369,15,744,LOW_RATE
3358,52,236,345082,2224426,1357728,12,604,LOW_RATE
944,40,143,10070,7643631,4457362,161,412,LOW_RATE
1452,52,85,280686,5935036,3446557,18,632,LOW_RATE
3529,40,231,358649,5398108,4690709,182,672,LOW_RATE
940,40,159,12742,7626288,4445733,182,412,LOW_RATE
959,40,159,20872,7641798,4464058,172,412,LOW_RATE
989,40,158,10751,7696199,4505811,182,412,LOW_RATE
992,40,157,20396,7468100,4333948,172,412,LOW_RATE
592,52,164,1630,10731191,0,82,216,LOW_RATE
580,52,166,1708,9735334,0,82,216,LOW_RATE
701,52,224,1470,10468298,0,82,216,LOW_RATE
1020,40,157,20683,7462655,4330667,172,412,LOW_RATE
708,40,66,10717,7687516,4502926,181,412,LOW_RATE
975,40,158,12853,7620298,4441528,182,412,LOW_RATE
589,52,165,2064,8739144,0,82,216,LOW_RATE
1239,52,89,280379,5909558,3406560,18,632,LOW_RATE
987,40,158,271516,9847855,708908,215,412,LOW_RATE
958,40,158,270173,9304176,784515,215,412,LOW_RATE
989,40,157,12015,7665692,4483954,161,412,LOW_RATE
709,52,222,1601,8681496,0,82,216,LOW_RATE
3358,52,236,345725,2186967,1300946,12,604,LOW_RATE
623,52,262,3386,0,0,112,164,LOW_RATE
623,52,262,3430,0,0,112,164,LOW_RATE
623,52,262,3340,0,0,112,164,LOW_RATE
1206,52,90,279891,5765058,3189771,18,632,LOW_RATE
935,40,142,13043,7691961,4495369,161,412,LOW_RATE
1353,52,87,281535,6008390,3564570,18,632,LOW_RATE
