% isAttack normal:	1333
% isAttack attack:	2592
@relation 'highrate-weka.filters.unsupervised.attribute.Remove-R3,7-weka.filters.unsupervised.instance.Randomize-S11-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack-NtcpFlood:attack, udpFlood:attack, httpFlood:attack, slowBody:attack, slowHeaders:attack, slowRead:attack-weka.filters.unsupervised.attribute.Remove-weka.filters.unsupervised.attribute.Remove-V-R1-3,5,8-9,18-19,22,27'

@attribute duration numeric
@attribute protocol_type {tcp,icmp,udp}
@attribute flag {OTH,REJ,RSTO,RSTOS0,RSTR,S0,S1,S2,S3,SF,SH}
@attribute dst_bytes numeric
@attribute count numeric
@attribute srv_count numeric
@attribute dst_host_srv_count numeric
@attribute dst_host_same_srv_rate numeric
@attribute dst_host_srv_diff_host_rate numeric
@attribute isAttack {normal,attack}

@data
0,tcp,OTH,0,7184,7184,64,1,0,attack
0,tcp,OTH,0,17661,17661,73,1,0,attack
0,tcp,OTH,0,6548,6548,68,1,0,attack
0,tcp,OTH,0,23582,23582,72,1,0,attack
0,tcp,OTH,0,8066,8066,71,1,0,attack
0,tcp,OTH,0,9894,9894,71,1,0,attack
0,tcp,S3,755,133,133,100,1,0,attack
0,tcp,OTH,0,26691,26691,73,1,0,attack
0,tcp,OTH,0,4713,4713,64,1,0,attack
0,tcp,OTH,0,6277,6277,71,1,0,attack
0,tcp,OTH,0,6547,6547,68,1,0,attack
0,tcp,OTH,0,9995,9995,69,1,0,attack
0,tcp,OTH,0,22090,22090,67,1,0,attack
0,tcp,OTH,0,18871,18871,69,1,0,attack
0,tcp,OTH,0,22207,22207,69,1,0,attack
0,tcp,OTH,0,14982,14982,78,1,0,attack
0,tcp,OTH,0,23757,23757,71,1,0,attack
0,tcp,OTH,0,7747,7747,71,1,0,attack
0,tcp,OTH,0,6063,6063,68,1,0,attack
0,tcp,OTH,0,9974,9974,70,1,0,attack
0,tcp,OTH,0,20539,20539,71,1,0,attack
0,tcp,OTH,0,15679,15679,71,1,0,attack
0,tcp,OTH,0,6322,6322,68,1,0,attack
1,tcp,S3,755,142,142,100,1,0,attack
0,tcp,OTH,0,180,180,33,1,0,attack
0,tcp,OTH,0,83,83,64,1,0,attack
0,tcp,OTH,0,11011,11011,68,1,0,attack
0,tcp,OTH,0,17291,17291,77,1,0,attack
0,tcp,OTH,0,17190,17190,73,1,0,attack
0,tcp,OTH,0,26685,26685,68,1,0,attack
0,tcp,OTH,0,11762,11762,75,1,0,attack
0,tcp,OTH,0,5558,5558,71,1,0,attack
0,tcp,OTH,0,20437,20437,66,1,0,attack
0,tcp,S3,755,100,100,100,1,0,attack
0,tcp,OTH,0,25554,25554,68,1,0,attack
0,tcp,OTH,0,22440,22440,58,1,0,attack
0,tcp,OTH,0,20618,20618,69,1,0,attack
0,tcp,OTH,0,6070,6070,76,1,0,attack
0,tcp,OTH,0,7566,7566,71,1,0,attack
0,tcp,OTH,0,3407,3407,74,1,0,attack
0,tcp,OTH,0,3587,3587,72,1,0,attack
0,tcp,OTH,0,5321,5321,65,1,0,attack
0,tcp,OTH,0,1911,1911,68,1,0,attack
0,tcp,OTH,0,15867,15867,73,1,0,attack
0,tcp,OTH,0,15251,15251,71,1,0,attack
0,tcp,OTH,0,6294,6294,66,1,0,attack
0,tcp,OTH,0,10593,10593,69,1,0,attack
0,tcp,OTH,0,20818,20818,73,1,0,attack
0,tcp,OTH,0,10247,10247,67,1,0,attack
0,tcp,OTH,0,24756,24756,75,1,0,attack
0,tcp,OTH,0,23521,23521,70,1,0,attack
0,tcp,OTH,0,21722,21722,72,1,0,attack
0,tcp,OTH,0,20630,20630,68,1,0,attack
0,tcp,OTH,0,12657,12657,70,1,0,attack
0,tcp,S3,755,169,169,100,1,0,attack
0,tcp,OTH,0,26275,26275,66,1,0,attack
0,tcp,OTH,0,14436,14436,76,1,0,attack
0,tcp,OTH,0,11801,11801,68,1,0,attack
0,tcp,OTH,0,20715,20715,67,1,0,attack
0,tcp,OTH,0,6598,6598,73,1,0,attack
0,tcp,OTH,0,5577,5577,67,1,0,attack
0,tcp,OTH,0,6468,6468,69,1,0,attack
0,tcp,OTH,0,6490,6490,71,1,0,attack
0,tcp,OTH,0,11079,11079,70,1,0,attack
0,tcp,OTH,0,7940,7940,69,1,0,attack
0,tcp,OTH,0,5788,5788,71,1,0,attack
0,tcp,OTH,0,16699,16699,75,1,0,attack
0,tcp,OTH,0,15327,15327,73,1,0,attack
0,tcp,OTH,0,171,171,69,1,0,attack
0,tcp,OTH,0,23768,23768,74,1,0,attack
0,tcp,OTH,0,11648,11648,69,1,0,attack
0,tcp,OTH,0,11446,11446,66,1,0,attack
0,tcp,OTH,0,13501,13501,71,1,0,attack
0,tcp,OTH,0,11994,11994,76,1,0,attack
0,tcp,OTH,0,7176,7176,69,1,0,attack
0,tcp,OTH,0,6550,6550,69,1,0,attack
0,tcp,OTH,0,22165,22165,69,1,0,attack
0,tcp,OTH,0,23264,23264,70,1,0,attack
0,tcp,OTH,0,6483,6483,70,1,0,attack
0,tcp,OTH,0,22467,22467,64,1,0,attack
0,tcp,OTH,0,2690,2690,73,1,0,attack
0,tcp,OTH,0,12583,12583,67,1,0,attack
0,tcp,OTH,0,26838,26838,70,1,0,attack
0,tcp,OTH,0,10262,10262,69,1,0,attack
5,tcp,RSTO,755,468,468,100,1,0,attack
0,tcp,OTH,0,6141,6141,73,1,0,attack
0,tcp,OTH,0,9055,9055,71,1,0,attack
1,tcp,S3,755,149,149,100,1,0,attack
0,tcp,OTH,0,8921,8921,73,1,0,attack
0,tcp,OTH,0,10606,10606,69,1,0,attack
0,tcp,OTH,0,24579,24579,72,1,0,attack
0,tcp,OTH,0,7969,7969,71,1,0,attack
0,tcp,OTH,0,11341,11341,66,1,0,attack
0,tcp,OTH,0,6540,6540,68,1,0,attack
0,tcp,OTH,0,18435,18435,68,1,0,attack
0,tcp,OTH,0,11820,11820,68,1,0,attack
0,tcp,OTH,0,18776,18776,67,1,0,attack
0,tcp,OTH,0,1760,1760,69,1,0,attack
0,tcp,OTH,0,17814,17814,73,1,0,attack
0,tcp,OTH,0,8804,8804,65,1,0,attack
0,tcp,OTH,0,9686,9686,69,1,0,attack
0,tcp,OTH,0,7405,7405,69,1,0,attack
0,tcp,OTH,0,9370,9370,68,1,0,attack
0,udp,OTH,0,108,108,34,1,0,attack
0,tcp,OTH,0,9210,9210,72,1,0,attack
0,tcp,OTH,0,19051,19051,72,1,0,attack
0,tcp,OTH,0,23174,23174,70,1,0,attack
0,tcp,S3,755,71,71,71,1,0,attack
0,tcp,OTH,0,7474,7474,71,1,0,attack
0,tcp,OTH,0,22781,22781,78,1,0,attack
0,tcp,OTH,0,24457,24457,64,1,0,attack
0,tcp,OTH,0,6543,6543,70,1,0,attack
0,tcp,OTH,0,2396,2396,67,1,0,attack
0,tcp,OTH,0,10803,10803,74,1,0,attack
0,tcp,OTH,0,5671,5671,68,1,0,attack
0,tcp,S3,755,385,225,88,0.87,0.08,attack
0,tcp,S3,755,154,154,100,1,0,attack
0,tcp,OTH,0,8002,8002,65,1,0,attack
0,tcp,OTH,0,7244,7244,73,1,0,attack
0,tcp,OTH,0,8618,8618,63,1,0,attack
0,udp,OTH,0,84,84,42,1,0,attack
0,tcp,OTH,0,10286,10286,68,1,0,attack
0,tcp,OTH,0,5141,5141,65,1,0,attack
15,tcp,S1,0,666,665,100,1,0,attack
0,tcp,OTH,0,404,404,100,1,0,attack
0,tcp,S1,140,58,57,92,0.99,0,attack
0,tcp,OTH,0,503,503,84,1,0,attack
0,tcp,OTH,0,360,360,84,1,0,attack
15,tcp,S1,0,684,684,100,1,0,attack
0,tcp,OTH,0,415,415,100,1,0,attack
10,tcp,S1,206,185,184,100,1,0,attack
0,tcp,OTH,0,737,737,50,1,0,attack
15,tcp,S1,0,210,210,100,1,0,attack
9,tcp,S1,206,402,401,100,1,0,attack
15,tcp,S1,0,67,67,100,1,0,attack
0,tcp,OTH,0,141,141,50,1,0,attack
0,tcp,OTH,0,77,77,50,1,0,attack
0,tcp,OTH,0,418,418,100,1,0,attack
0,tcp,OTH,0,903,903,15,1,0,attack
0,tcp,OTH,0,543,543,100,1,0,attack
0,tcp,OTH,0,223,223,50,1,0,attack
31,tcp,RSTO,953,2,2,30,1,0,attack
15,tcp,S1,0,226,226,100,1,0,attack
30,tcp,RSTO,953,67,67,86,1,0,attack
7,tcp,S1,0,567,566,99,1,0,attack
30,tcp,RSTO,1019,44,44,45,1,0,attack
31,tcp,RSTO,958,11,11,55,0.98,0,attack
15,tcp,S1,0,181,181,100,1,0,attack
15,tcp,S1,0,297,297,100,1,0,attack
0,tcp,OTH,0,151,151,50,1,0,attack
0,tcp,OTH,0,712,712,55,1,0,attack
0,tcp,OTH,0,256,256,50,1,0,attack
0,tcp,OTH,0,957,957,46,1,0,attack
15,tcp,S1,0,95,95,100,1,0,attack
15,tcp,S1,0,498,497,100,1,0,attack
0,tcp,OTH,0,621,621,46,1,0,attack
0,tcp,OTH,0,1109,1109,50,1,0,attack
29,tcp,RSTO,1019,273,273,100,1,0,attack
0,tcp,S1,0,193,193,100,1,0,attack
0,tcp,OTH,0,1075,1075,47,1,0,attack
0,tcp,OTH,0,138,138,50,1,0,attack
0,tcp,S1,0,536,536,99,1,0,attack
29,tcp,RSTO,1019,243,243,100,1,0,attack
30,tcp,RSTO,1019,145,145,100,1,0,attack
0,tcp,OTH,0,384,384,100,1,0,attack
0,tcp,OTH,0,301,301,61,1,0,attack
15,tcp,S1,0,603,603,100,1,0,attack
7,tcp,S1,0,616,615,100,1,0,attack
30,tcp,RSTO,1019,125,125,100,1,0,attack
15,tcp,S1,0,200,200,100,1,0,attack
10,tcp,S1,206,176,175,100,1,0,attack
30,tcp,RSTO,958,135,135,99,1,0,attack
0,tcp,OTH,0,24,24,63,1,0,attack
0,tcp,OTH,0,298,298,58,1,0,attack
0,tcp,OTH,0,877,877,47,1,0,attack
0,tcp,OTH,0,470,470,81,1,0,attack
20,tcp,S1,272,234,233,100,1,0,attack
7,tcp,S1,0,471,470,100,1,0,attack
15,tcp,S1,0,241,240,100,1,0,attack
0,tcp,OTH,0,333,333,73,1,0,attack
31,tcp,RSTO,1019,32,32,33,1,0,attack
0,tcp,OTH,0,272,272,50,1,0,attack
15,tcp,S1,0,61,61,100,1,0,attack
0,tcp,OTH,0,582,582,93,1,0,attack
20,tcp,S1,272,145,144,99,1,0,attack
0,tcp,OTH,0,138,138,50,1,0,attack
15,tcp,S1,0,222,222,100,1,0,attack
0,tcp,S1,0,521,521,99,1,0,attack
0,tcp,OTH,0,150,150,50,1,0,attack
0,tcp,OTH,0,851,851,59,1,0,attack
0,tcp,OTH,0,161,161,50,1,0,attack
0,tcp,OTH,0,1036,1036,50,1,0,attack
3,tcp,S1,0,736,735,99,1,0,attack
0,tcp,OTH,0,446,446,100,1,0,attack
0,tcp,OTH,0,539,539,91,1,0,attack
0,tcp,OTH,0,731,731,51,1,0,attack
0,tcp,OTH,0,122,122,50,1,0,attack
0,tcp,OTH,0,89,89,50,1,0,attack
15,tcp,S1,0,214,214,100,1,0,attack
0,tcp,OTH,0,518,518,100,1,0,attack
15,tcp,S1,0,396,395,100,1,0,attack
0,tcp,OTH,0,841,841,48,1,0,attack
0,tcp,OTH,0,263,263,50,1,0,attack
0,tcp,OTH,0,169,169,50,1,0,attack
30,tcp,RSTO,1019,96,96,97,1,0,attack
10,tcp,S1,206,35,34,74,0.99,0,attack
7,tcp,S1,0,663,662,100,1,0,attack
0,tcp,OTH,0,172,172,50,1,0,attack
30,tcp,RSTO,1019,156,156,100,1,0,attack
0,tcp,OTH,0,408,408,84,1,0,attack
15,tcp,S1,0,137,137,100,1,0,attack
0,tcp,OTH,0,1011,1011,50,1,0,attack
15,tcp,S1,0,181,181,100,1,0,attack
15,tcp,S1,0,274,274,100,1,0,attack
15,tcp,S1,0,156,156,100,1,0,attack
0,tcp,OTH,0,1108,1108,56,1,0,attack
20,tcp,RSTO,12112,501,501,98,1,0,attack
0,tcp,OTH,0,932,932,50,1,0,attack
0,tcp,OTH,0,217,217,50,1,0,attack
0,tcp,OTH,0,240,240,50,1,0,attack
15,tcp,S1,0,250,250,100,1,0,attack
0,tcp,OTH,0,42,42,56,1,0,attack
30,tcp,RSTO,887,53,53,78,1,0,attack
0,tcp,S1,0,68,68,89,1,0,attack
0,tcp,OTH,0,87,87,50,1,0,attack
0,tcp,OTH,0,421,421,85,1,0,attack
0,tcp,OTH,0,38,38,46,1,0,attack
20,tcp,S1,272,64,63,82,0.99,0,attack
0,tcp,S1,140,695,694,99,1,0,attack
15,tcp,S1,0,548,548,100,1,0,attack
31,tcp,RSTO,953,40,40,68,1,0,attack
0,tcp,OTH,0,179,179,50,1,0,attack
0,tcp,OTH,0,111,111,50,1,0,attack
0,tcp,OTH,0,21,21,21,1,0,attack
3,tcp,S1,0,526,525,100,1,0,attack
0,tcp,OTH,0,284,284,51,1,0,attack
0,tcp,OTH,0,873,873,51,1,0,attack
29,tcp,RSTO,1019,450,450,100,1,0,attack
0,tcp,OTH,0,532,532,87,1,0,attack
15,tcp,S1,0,158,158,100,1,0,attack
15,tcp,S1,0,58,58,100,1,0,attack
15,tcp,S1,0,114,114,100,1,0,attack
0,tcp,OTH,0,132,132,50,1,0,attack
3,tcp,S1,0,541,540,100,1,0,attack
0,tcp,SF,11914,12,12,65,1,0,attack
15,tcp,S1,0,316,316,99,1,0,attack
7,tcp,S1,0,203,203,100,1,0,attack
15,tcp,S1,0,259,259,100,1,0,attack
8,tcp,S1,0,321,320,100,1,0,attack
0,tcp,OTH,0,104,104,100,1,0,attack
0,tcp,OTH,0,807,807,30,1,0,attack
3,tcp,S1,0,574,574,100,1,0,attack
0,tcp,OTH,0,623,623,77,1,0,attack
15,tcp,S1,0,268,268,100,1,0,attack
0,tcp,OTH,0,257,257,50,1,0,attack
15,tcp,S1,0,738,737,99,1,0,attack
15,tcp,S1,0,295,295,100,1,0,attack
0,tcp,OTH,0,583,583,90,1,0,attack
15,tcp,S1,0,91,91,100,1,0,attack
0,tcp,OTH,0,7,7,7,1,0,attack
7,tcp,S1,0,29,29,100,1,0,attack
30,tcp,RSTO,1019,146,146,100,1,0,attack
0,tcp,S1,0,535,535,99,1,0,attack
10,tcp,S1,206,190,189,100,1,0,attack
30,tcp,RSTO,1024,184,184,99,1,0,attack
15,tcp,S1,0,234,234,100,1,0,attack
7,tcp,S1,0,724,724,100,1,0,attack
15,tcp,S1,0,232,232,100,1,0,attack
15,tcp,S1,0,499,499,100,1,0,attack
0,tcp,OTH,0,696,696,49,1,0,attack
0,tcp,S1,0,187,186,100,1,0,attack
7,tcp,S1,0,443,443,100,1,0,attack
0,tcp,OTH,0,600,600,29,1,0,attack
7,tcp,S1,0,340,340,100,1,0,attack
30,tcp,RSTO,958,63,63,84,1,0,attack
0,tcp,S1,0,499,499,99,1,0,attack
3,tcp,S1,0,643,643,100,1,0,attack
0,tcp,OTH,0,774,774,39,1,0,attack
31,tcp,RSTO,1019,25,25,26,1,0,attack
30,tcp,RSTO,1024,113,113,100,1,0,attack
15,tcp,S1,0,329,329,100,1,0,attack
15,tcp,S1,0,103,103,100,1,0,attack
0,tcp,OTH,0,392,392,86,1,0,attack
20,tcp,S1,272,14,13,62,0.98,0,attack
30,tcp,RSTO,958,69,69,88,0.99,0,attack
7,tcp,S1,0,122,122,100,1,0,attack
0,tcp,OTH,0,549,549,93,1,0,attack
0,tcp,OTH,0,2,2,10,1,0,attack
15,tcp,S1,0,415,414,100,1,0,attack
31,tcp,RSTO,953,22,21,58,0.98,0,attack
7,tcp,S1,0,430,430,100,1,0,attack
0,tcp,OTH,0,120,120,50,1,0,attack
0,tcp,OTH,0,446,446,80,1,0,attack
30,tcp,RSTO,1019,140,140,100,1,0,attack
0,tcp,OTH,0,397,397,84,1,0,attack
0,tcp,OTH,0,205,205,50,1,0,attack
0,tcp,OTH,0,232,232,50,1,0,attack
30,tcp,RSTO,953,27,26,63,0.98,0,attack
0,tcp,OTH,0,66,66,50,1,0,attack
15,tcp,S1,0,828,828,100,1,0,attack
7,tcp,S1,0,296,296,100,1,0,attack
0,tcp,OTH,0,159,159,50,1,0,attack
7,tcp,S1,0,667,667,100,1,0,attack
0,tcp,OTH,0,49,49,53,1,0,attack
8,tcp,S1,0,185,185,100,1,0,attack
3,tcp,S1,0,450,449,100,1,0,attack
30,tcp,RSTO,958,36,36,75,0.99,0,attack
15,tcp,S1,0,134,134,100,1,0,attack
15,tcp,S1,0,272,272,100,1,0,attack
30,tcp,RSTO,953,170,169,99,1,0,attack
0,tcp,S1,140,167,167,100,1,0,attack
8,tcp,S1,0,338,337,100,1,0,attack
0,tcp,OTH,0,296,296,58,1,0,attack
7,tcp,S1,0,146,146,100,1,0,attack
3,tcp,S1,0,941,941,100,1,0,attack
12,tcp,S1,0,94,94,100,1,0,attack
7,tcp,S1,0,642,642,100,1,0,attack
15,tcp,S1,0,244,243,99,1,0,attack
29,tcp,RSTO,1019,522,522,100,1,0,attack
0,tcp,OTH,0,1021,1021,47,1,0,attack
0,tcp,OTH,0,1001,1001,49,1,0,attack
30,tcp,RSTO,1019,132,132,100,1,0,attack
0,tcp,OTH,0,923,923,44,1,0,attack
0,tcp,OTH,0,261,261,50,1,0,attack
0,tcp,OTH,0,623,623,92,1,0,attack
0,tcp,OTH,0,842,842,26,1,0,attack
29,tcp,RSTO,1024,376,375,100,1,0,attack
7,tcp,S1,0,265,265,100,1,0,attack
15,tcp,S1,0,575,575,100,1,0,attack
0,tcp,S1,0,719,718,100,1,0,attack
3,tcp,S1,0,226,225,100,1,0,attack
15,tcp,S1,0,227,227,100,1,0,attack
0,tcp,OTH,0,857,857,38,1,0,attack
7,tcp,S1,140,399,398,100,1,0,attack
7,tcp,S1,0,1016,1016,100,1,0,attack
15,tcp,S1,0,596,596,100,1,0,attack
0,tcp,OTH,0,132,132,50,1,0,attack
15,tcp,S1,0,254,253,100,1,0,attack
0,tcp,OTH,0,890,890,51,1,0,attack
0,tcp,OTH,0,101,101,50,1,0,attack
7,tcp,S1,0,28,28,100,1,0,attack
0,tcp,OTH,0,173,173,50,1,0,attack
15,tcp,S1,0,786,786,100,1,0,attack
30,tcp,RSTO,1886,76,76,80,1,0,attack
0,tcp,S1,0,516,515,100,1,0,attack
0,tcp,OTH,0,1062,1062,51,1,0,attack
8,tcp,S1,0,242,241,98,0.99,0,attack
7,tcp,S1,0,480,479,100,1,0,attack
8,tcp,S1,0,376,375,100,1,0,attack
31,tcp,RSTO,958,14,14,39,1,0,attack
0,tcp,OTH,0,258,258,50,1,0,attack
7,tcp,S1,0,23,23,100,1,0,attack
7,tcp,S1,0,525,525,100,1,0,attack
0,tcp,S1,140,364,363,100,1,0,attack
0,tcp,OTH,0,260,260,50,1,0,attack
7,tcp,S1,0,365,365,100,1,0,attack
15,tcp,S1,0,465,465,100,1,0,attack
30,tcp,RSTO,1820,229,229,100,1,0,attack
3,tcp,S1,0,469,468,100,1,0,attack
15,tcp,S1,0,348,348,100,1,0,attack
0,tcp,OTH,0,267,267,50,1,0,attack
30,tcp,RSTO,1019,75,75,76,1,0,attack
0,tcp,OTH,0,399,399,84,1,0,attack
7,tcp,S1,0,502,501,99,1,0,attack
0,tcp,OTH,0,629,629,86,1,0,attack
0,tcp,S1,0,616,615,100,1,0,attack
0,tcp,OTH,0,957,957,54,1,0,attack
0,tcp,OTH,0,592,592,21,1,0,attack
3,tcp,S1,0,700,700,100,1,0,attack
20,tcp,S1,272,163,162,99,1,0,attack
15,tcp,S1,0,333,333,100,1,0,attack
7,tcp,S1,0,794,794,100,1,0,attack
30,tcp,RSTO,1019,102,102,100,1,0,attack
0,tcp,OTH,0,1070,1070,53,1,0,attack
0,tcp,OTH,0,198,198,50,1,0,attack
0,tcp,S1,0,721,721,100,1,0,attack
15,tcp,S1,0,265,265,100,1,0,attack
15,tcp,S1,0,84,84,100,1,0,attack
0,tcp,OTH,0,983,983,34,1,0,attack
0,tcp,OTH,0,422,422,83,1,0,attack
30,tcp,RSTO,1886,34,34,38,1,0,attack
0,tcp,OTH,0,274,274,50,1,0,attack
9,tcp,S1,206,163,163,100,1,0,attack
7,tcp,S1,0,361,361,100,1,0,attack
15,tcp,S1,0,19,19,100,1,0,attack
0,tcp,OTH,0,79,79,50,1,0,attack
30,tcp,RSTO,1886,59,59,63,1,0,attack
7,tcp,S1,0,493,493,100,1,0,attack
15,tcp,S1,0,690,690,100,1,0,attack
15,tcp,S1,0,380,380,100,1,0,attack
30,tcp,RSTO,1886,33,33,37,1,0,attack
30,tcp,RSTO,1024,87,87,94,1,0,attack
0,tcp,OTH,0,1077,1077,49,1,0,attack
0,tcp,OTH,0,244,244,50,1,0,attack
30,tcp,RSTO,1820,262,262,100,1,0,attack
30,tcp,RSTO,953,132,131,100,1,0,attack
10,tcp,S1,206,96,95,95,0.99,0,attack
15,tcp,S1,0,782,782,100,1,0,attack
15,tcp,S1,0,255,254,100,1,0,attack
15,tcp,S1,0,384,384,100,1,0,attack
7,tcp,S1,0,521,520,99,1,0,attack
31,tcp,RSTO,953,40,40,71,1,0,attack
0,tcp,OTH,0,333,333,73,1,0,attack
7,tcp,S1,0,595,595,100,1,0,attack
0,tcp,OTH,0,159,159,50,1,0,attack
0,tcp,OTH,0,747,747,54,1,0,attack
0,tcp,OTH,0,393,393,85,1,0,attack
30,tcp,RSTO,953,67,66,83,0.99,0,attack
7,tcp,S1,0,323,323,100,1,0,attack
30,tcp,RSTO,1886,89,89,93,1,0,attack
7,tcp,S1,0,210,210,100,1,0,attack
0,tcp,OTH,0,658,658,50,1,0,attack
0,tcp,OTH,0,19,19,60,1,0,attack
8,tcp,S1,0,178,178,100,1,0,attack
0,tcp,OTH,0,1043,1043,51,1,0,attack
0,tcp,OTH,0,551,551,78,1,0,attack
0,tcp,OTH,0,52,52,60,1,0,attack
15,tcp,S1,0,284,284,100,1,0,attack
0,tcp,OTH,0,484,484,86,1,0,attack
8,tcp,S1,206,519,519,100,1,0,attack
0,tcp,OTH,0,34,34,34,1,0,attack
7,tcp,S1,0,583,583,100,1,0,attack
0,tcp,OTH,0,16,16,85,1,0,attack
0,tcp,OTH,0,9,9,9,1,0,attack
15,tcp,S1,0,262,262,100,1,0,attack
0,tcp,OTH,0,425,425,83,1,0,attack
13,tcp,S1,1424,285,284,100,1,0,attack
7,tcp,S1,0,96,96,100,1,0,attack
15,tcp,S1,0,688,688,100,1,0,attack
0,tcp,S1,0,794,793,100,1,0,attack
15,tcp,S1,0,79,79,100,1,0,attack
0,tcp,OTH,0,797,797,32,1,0,attack
0,tcp,OTH,0,575,575,79,1,0,attack
15,tcp,S1,0,996,996,100,1,0,attack
31,tcp,S2,140,193,193,100,1,0,attack
0,tcp,OTH,0,553,553,93,1,0,attack
0,tcp,OTH,0,3,3,62,1,0,attack
0,tcp,OTH,0,748,748,23,1,0,attack
10,tcp,S1,206,29,28,67,0.99,0,attack
7,tcp,S1,0,70,70,71,1,0,attack
0,tcp,OTH,0,371,371,85,1,0,attack
20,tcp,S1,272,94,93,93,0.99,0,attack
7,tcp,S1,0,102,102,100,1,0,attack
32,tcp,S2,148,183,183,100,1,0,attack
0,tcp,OTH,0,908,908,28,1,0,attack
0,tcp,OTH,0,302,302,61,1,0,attack
15,tcp,S1,0,132,132,100,1,0,attack
10,tcp,S1,206,175,174,100,1,0,attack
30,tcp,RSTO,953,165,165,100,1,0,attack
7,tcp,S1,0,712,712,100,1,0,attack
7,tcp,S1,0,679,679,100,1,0,attack
0,tcp,S1,0,524,523,100,1,0,attack
30,tcp,RSTO,953,125,125,100,1,0,attack
15,tcp,S1,0,607,606,100,1,0,attack
0,tcp,OTH,0,70,70,78,1,0,attack
7,tcp,S1,0,438,438,100,1,0,attack
1,tcp,S1,0,660,660,100,1,0,attack
9,tcp,S1,206,184,184,100,1,0,attack
15,tcp,S1,0,285,285,100,1,0,attack
0,tcp,OTH,0,9,9,81,1,0,attack
7,tcp,S1,1754,104,103,96,1,0,attack
0,tcp,OTH,0,128,128,50,1,0,attack
0,tcp,OTH,0,194,194,50,1,0,attack
0,tcp,OTH,0,81,81,50,1,0,attack
30,tcp,RSTO,958,147,147,99,1,0,attack
7,tcp,S1,0,176,176,100,1,0,attack
15,tcp,S1,0,108,108,100,1,0,attack
18,tcp,S1,74,493,492,100,1,0,attack
15,tcp,S1,0,245,245,100,1,0,attack
0,tcp,OTH,0,730,730,45,1,0,attack
20,tcp,RSTO,12376,212,212,100,1,0,attack
3,tcp,S1,0,764,764,100,1,0,attack
0,tcp,OTH,0,310,310,63,1,0,attack
0,tcp,S1,140,149,148,100,1,0,attack
0,tcp,OTH,0,88,88,50,1,0,attack
0,tcp,OTH,0,308,308,63,1,0,attack
0,tcp,OTH,0,887,887,56,1,0,attack
7,tcp,S1,0,678,677,100,1,0,attack
0,tcp,OTH,0,513,513,83,1,0,attack
15,tcp,S1,0,618,617,100,1,0,attack
15,tcp,S1,0,476,476,100,1,0,attack
29,tcp,RSTO,1424,589,589,100,1,0,attack
7,tcp,S1,0,222,222,100,1,0,attack
0,tcp,OTH,0,175,175,50,1,0,attack
0,tcp,OTH,0,831,831,43,1,0,attack
0,tcp,OTH,0,1071,1071,49,1,0,attack
0,tcp,OTH,0,149,149,50,1,0,attack
15,tcp,S1,0,308,307,99,1,0,attack
0,tcp,OTH,0,764,764,30,1,0,attack
15,tcp,S1,0,43,43,100,1,0,attack
15,tcp,S1,0,424,423,100,1,0,attack
0,tcp,OTH,0,41,41,55,1,0,attack
3,tcp,S1,0,255,254,99,1,0,attack
0,tcp,OTH,0,669,669,71,1,0,attack
0,tcp,OTH,0,214,214,50,1,0,attack
3,tcp,S1,0,808,808,100,1,0,attack
0,tcp,OTH,0,35,35,60,1,0,attack
15,tcp,S1,0,115,115,100,1,0,attack
15,tcp,S1,0,237,237,100,1,0,attack
0,tcp,OTH,0,505,505,83,1,0,attack
15,tcp,S1,0,396,396,100,1,0,attack
0,tcp,OTH,0,807,807,34,1,0,attack
7,tcp,S1,0,62,62,63,1,0,attack
0,tcp,OTH,0,899,899,45,1,0,attack
3,tcp,S1,0,660,660,100,1,0,attack
0,tcp,OTH,0,60,60,50,1,0,attack
0,tcp,OTH,0,244,244,50,1,0,attack
15,tcp,S1,0,90,90,100,1,0,attack
30,tcp,RSTO,958,138,138,100,1,0,attack
0,tcp,OTH,0,205,205,52,1,0,attack
0,tcp,OTH,0,52,52,52,1,0,attack
7,tcp,S1,0,817,817,100,1,0,attack
0,tcp,OTH,0,73,73,81,1,0,attack
0,tcp,OTH,0,695,695,48,1,0,attack
27,tcp,S1,338,715,714,100,1,0,attack
7,tcp,S1,0,592,591,100,1,0,attack
15,tcp,S1,0,253,253,100,1,0,attack
0,tcp,OTH,0,49,49,56,1,0,attack
30,tcp,RSTO,1019,56,56,57,1,0,attack
0,tcp,OTH,0,691,691,57,1,0,attack
0,tcp,OTH,0,285,285,50,1,0,attack
10,tcp,S1,206,108,107,95,0.99,0,attack
0,tcp,OTH,0,585,585,14,1,0,attack
7,tcp,S1,0,176,176,100,1,0,attack
0,tcp,S1,0,463,462,100,1,0,attack
29,tcp,RSTO,887,392,392,100,1,0,attack
15,tcp,S1,0,284,284,100,1,0,attack
1,tcp,S1,0,120,120,100,1,0,attack
30,tcp,RSTO,1019,344,343,100,1,0,attack
30,tcp,RSTO,1688,284,284,100,1,0,attack
15,tcp,S1,0,331,331,100,1,0,attack
0,tcp,OTH,0,926,926,50,1,0,attack
15,tcp,S1,0,633,632,100,1,0,attack
20,tcp,S1,272,77,76,88,0.99,0,attack
15,tcp,S1,0,250,249,100,1,0,attack
0,tcp,OTH,0,194,194,50,1,0,attack
