% isAttack tcpFlood:	571
% isAttack normal:	571
% isAttack slowRead:	571
% isAttack httpFlood:	571
% isAttack slowHeaders:	571
% isAttack udpFlood:	372
% isAttack slowBody:	571
@relation 'highrate-weka.filters.unsupervised.attribute.Remove-R3,7-weka.filters.unsupervised.instance.Randomize-S11-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack-weka.filters.unsupervised.attribute.Remove-weka.filters.unsupervised.attribute.Remove-V-R1-2,4-5,8-9,11,14,16-19,21-22,24,27'

@attribute duration numeric
@attribute protocol_type {tcp,icmp,udp}
@attribute src_bytes numeric
@attribute dst_bytes numeric
@attribute count numeric
@attribute srv_count numeric
@attribute srv_serror_rate numeric
@attribute same_srv_rate numeric
@attribute srv_diff_host_rate numeric
@attribute dst_host_count numeric
@attribute dst_host_srv_count numeric
@attribute dst_host_same_srv_rate numeric
@attribute dst_host_same_src_port_rate numeric
@attribute dst_host_srv_diff_host_rate numeric
@attribute dst_host_srv_serror_rate numeric
@attribute isAttack {tcpFlood,normal,httpFlood,slowRead,slowHeaders,udpFlood,slowBody}

@data
30,tcp,990,953,221,221,0,1,0,100,100,1,0,0,0,slowHeaders
15,tcp,370,0,263,263,0.14,1,0,100,100,1,0,0,0.38,slowHeaders
0,tcp,60,0,1100,1100,0,1,0,47,47,1,0.02,0,0,slowHeaders
0,tcp,66,0,439,439,0,1,0,82,82,1,0,0,0,slowHeaders
0,tcp,60,0,415,415,0,1,0,84,84,1,0.01,0,0,slowHeaders
0,tcp,66,0,609,609,0,1,0,92,92,1,0,0,0,slowHeaders
0,tcp,60,0,967,967,0,1,0,51,51,1,0,0,0,slowHeaders
0,tcp,82,0,128,128,0,1,0,50,50,1,0,0,0,slowHeaders
20,tcp,592,272,17,16,1,0.94,0,66,65,0.98,0,0,0.25,slowHeaders
0,tcp,66,0,552,552,0,1,0,92,92,1,0,0,0,slowHeaders
15,tcp,370,0,470,470,0.4,1,0,100,100,1,0,0,0.48,slowHeaders
0,tcp,60,0,23,23,0,1,0,65,65,1,0.03,0,0,slowHeaders
0,tcp,60,0,827,827,0,1,0,49,49,1,0,0,0,slowHeaders
15,tcp,370,0,216,216,0.06,1,0,100,100,1,0,0,0.12,slowHeaders
30,tcp,984,1019,204,204,0,1,0,100,100,1,0,0,0,slowHeaders
3,tcp,222,0,611,610,1,1,0,100,100,1,0,0,1,slowHeaders
0,tcp,66,0,449,449,0,1,0,100,100,1,0,0,0,slowHeaders
0,tcp,109,0,105,105,0,1,0,50,50,1,0,0,0,slowHeaders
0,tcp,66,0,513,513,0,1,0,87,87,1,0,0,0,slowHeaders
0,tcp,110,0,102,102,0,1,0,50,50,1,0,0,0,slowHeaders
29,tcp,1038,1019,440,440,0.43,1,0,100,100,1,0,0,0.74,slowHeaders
0,tcp,60,0,631,631,0,1,0,76,76,1,0.01,0,0,slowHeaders
30,tcp,1024,1019,100,100,0,1,0,100,100,1,0,0,0,slowHeaders
0,tcp,74,0,102,102,0.97,1,0,100,100,1,0,0,0.99,slowHeaders
0,tcp,60,0,818,818,0,1,0,50,50,1,0.02,0,0,slowHeaders
30,tcp,1048,1019,183,183,0,1,0,100,100,1,0,0,0,slowHeaders
0,tcp,133,0,106,106,0,1,0,50,50,1,0,0,0,slowHeaders
15,tcp,370,0,287,287,0.88,1,0,100,100,1,0,0,0.98,slowHeaders
0,tcp,60,0,823,823,0,1,0,51,51,1,0,0,0,slowHeaders
0,tcp,119,0,196,196,0,1,0,50,50,1,0,0,0,slowHeaders
0,tcp,60,0,869,869,0,1,0,47,47,1,0,0,0,slowHeaders
0,tcp,400,140,685,684,1,1,0,99,99,1,0,0,1,slowHeaders
15,tcp,370,0,457,457,0.46,1,0,100,100,1,0,0,0.61,slowHeaders
30,tcp,957,953,99,99,0,1,0,100,100,1,0,0,0,slowHeaders
0,tcp,60,0,696,696,0,1,0,49,49,1,0.02,0,0,slowHeaders
3,tcp,222,0,259,258,1,1,0,99,99,1,0,0,1,slowHeaders
15,tcp,370,0,587,586,1,1,0,100,100,1,0,0,1,slowHeaders
30,tcp,1010,953,94,94,0,1,0,98,98,1,0,0,0,slowHeaders
15,tcp,370,0,349,349,0.42,1,0,100,100,1,0,0,1,slowHeaders
0,tcp,94,0,58,58,0,1,0,50,50,1,0,0,0,slowHeaders
0,tcp,123,0,133,133,0,1,0,50,50,1,0,0,0,slowHeaders
0,tcp,89,0,222,222,0,1,0,50,50,1,0,0,0,slowHeaders
10,tcp,760,206,5,4,1,0.8,0,64,63,0.98,0,0,0.06,slowHeaders
0,tcp,107,0,124,124,0,1,0,50,50,1,0,0,0,slowHeaders
0,tcp,400,140,117,116,1,0.99,0,100,100,1,0,0,1,slowHeaders
0,tcp,665,140,215,214,1,1,0,100,100,1,0,0,1,slowHeaders
15,tcp,370,0,299,299,0.98,1,0,100,100,1,0,0,0.97,slowHeaders
0,tcp,95,0,256,256,0,1,0,50,50,1,0,0,0,slowHeaders
29,tcp,1189,1024,398,398,0.39,1,0,100,100,1,0,0,0.64,slowHeaders
0,tcp,74,0,49,49,0.94,1,0,82,82,1,0,0,0.56,slowHeaders
0,tcp,74,0,252,252,1,1,0,100,100,1,0,0,1,slowHeaders
0,tcp,98,0,201,201,0,1,0,50,50,1,0,0,0,slowHeaders
0,tcp,60,0,891,891,0,1,0,47,47,1,0,0,0,slowHeaders
0,tcp,60,0,918,918,0,1,0,18,18,1,0,0,0,slowHeaders
15,tcp,370,0,642,641,1,1,0,100,100,1,0,0,1,slowHeaders
0,tcp,96,0,139,139,0,1,0,50,50,1,0,0,0,slowHeaders
15,tcp,370,0,399,399,0.39,1,0,100,100,1,0,0,0.57,slowHeaders
0,tcp,66,0,441,441,0,1,0,100,100,1,0,0,0,slowHeaders
0,tcp,66,0,469,469,0,1,0,81,81,1,0,0,0,slowHeaders
0,tcp,60,0,720,720,0,1,0,54,54,1,0,0,0,slowHeaders
15,tcp,370,0,18,18,0.83,1,0,100,100,1,0,0,0.17,slowHeaders
15,tcp,370,0,369,369,0.39,1,0,100,100,1,0,0,1,slowHeaders
0,tcp,60,0,1008,1008,0,1,0,45,45,1,0.02,0,0,slowHeaders
0,tcp,103,0,6,6,0,1,0,20,20,1,0,0,0,slowHeaders
7,tcp,296,0,583,582,1,1,0,99,99,1,0,0,1,slowHeaders
0,tcp,115,0,523,523,0,1,0,89,89,1,0,0,0,slowHeaders
30,tcp,1103,1019,152,152,0.64,1,0,100,100,1,0,0,0.48,slowHeaders
15,tcp,370,0,256,256,0.2,1,0,100,100,1,0,0,0.51,slowHeaders
0,tcp,66,0,500,500,0,1,0,84,84,1,0,0,0,slowHeaders
0,tcp,113,0,157,157,0,1,0,50,50,1,0,0,0,slowHeaders
7,tcp,296,0,208,208,1,1,0,100,100,1,0,0,1,slowRead
7,tcp,296,0,686,686,1,1,0,100,100,1,0,0,1,slowRead
0,tcp,653,0,39,39,0,1,0,57,57,1,0,0,0,slowRead
7,tcp,296,0,196,196,1,1,0,100,100,1,0,0,1,slowRead
15,tcp,370,0,270,269,1,1,0,100,100,1,0,0,1,slowRead
10,tcp,713,206,77,76,1,0.99,0,86,85,0.99,0,0,0.89,slowRead
7,tcp,296,0,179,179,1,1,0,100,100,1,0,0,1,slowRead
7,tcp,296,0,302,302,1,1,0,100,100,1,0,0,1,slowRead
0,tcp,74,0,727,726,0.99,1,0,100,100,1,0,0,1,slowRead
27,tcp,4104,689,19,19,0,1,0,61,61,1,0,0,0,slowRead
0,tcp,60,0,1044,1044,0,1,0,51,51,1,0.02,0,0,slowRead
0,tcp,461,0,1139,1139,0,1,0,59,59,1,0,0,0,slowRead
0,tcp,74,0,408,407,0.99,1,0,98,98,1,0,0,0.98,slowRead
0,tcp,109,0,153,153,0,1,0,50,50,1,0,0,0,slowRead
0,tcp,66,0,843,843,0,1,0,58,58,1,0,0,0,slowRead
0,tcp,60,0,815,815,0,1,0,38,38,1,0.03,0,0,slowRead
15,tcp,370,0,720,720,0.12,1,0,100,100,1,0,0,0.89,slowRead
0,tcp,621,140,589,588,0.99,1,0,99,99,1,0,0,1,slowRead
7,tcp,296,0,634,634,1,1,0,100,100,1,0,0,1,slowRead
15,tcp,370,0,424,423,1,1,0,100,100,1,0,0,1,slowRead
0,tcp,102,0,21,21,0,1,0,57,57,1,0,0,0,slowRead
3,tcp,222,0,999,999,1,1,0,100,100,1,0,0,1,slowRead
7,tcp,296,0,237,237,1,1,0,100,100,1,0,0,1,slowRead
7,tcp,296,0,616,616,1,1,0,100,100,1,0,0,1,slowRead
0,tcp,66,0,358,358,0,1,0,78,78,1,0,0,0,slowRead
7,tcp,296,0,130,130,1,1,0,100,100,1,0,0,1,slowRead
15,tcp,370,0,626,625,1,1,0,100,100,1,0,0,1,slowRead
7,tcp,296,0,288,288,1,1,0,100,100,1,0,0,1,slowRead
0,tcp,117,0,92,92,0,1,0,50,50,1,0,0,0,slowRead
15,tcp,370,0,890,889,1,1,0,100,100,1,0,0,1,slowRead
7,tcp,296,0,544,544,1,1,0,100,100,1,0,0,1,slowRead
15,tcp,370,0,908,908,0.3,1,0,100,100,1,0,0,0.95,slowRead
10,tcp,718,206,70,69,1,0.99,0,85,84,0.99,0,0,0.82,slowRead
0,tcp,60,0,1078,1078,0,1,0,49,49,1,0.02,0,0,slowRead
29,tcp,3430,1424,385,385,0,1,0,100,100,1,0,0,0,slowRead
0,tcp,60,0,517,517,0,1,0,83,83,1,0,0,0,slowRead
0,tcp,106,0,238,238,0,1,0,50,50,1,0,0,0,slowRead
7,tcp,296,0,616,616,1,1,0,100,100,1,0,0,1,slowRead
15,tcp,370,0,929,929,0.31,1,0,100,100,1,0,0,0.95,slowRead
10,tcp,692,206,130,129,1,0.99,0,99,99,1,0,0,1,slowRead
29,tcp,936,953,705,704,0.65,1,0,100,100,1,0,0,0.97,slowRead
7,tcp,296,0,666,666,1,1,0,100,100,1,0,0,1,slowRead
28,tcp,3430,1424,802,802,0.21,1,0,100,100,1,0,0,1,slowRead
7,tcp,296,0,612,612,1,1,0,100,100,1,0,0,1,slowRead
15,tcp,370,0,899,898,1,1,0,100,100,1,0,0,1,slowRead
0,tcp,66,0,556,556,0,1,0,78,78,1,0,0,0,slowRead
29,tcp,1139,1754,544,544,0,1,0,100,100,1,0,0,0,slowRead
6,tcp,2702,140,449,448,0.98,1,0,100,100,1,0,0,1,slowRead
7,tcp,296,0,220,220,1,1,0,100,100,1,0,0,1,slowRead
29,tcp,1139,1754,486,486,0,1,0,100,100,1,0,0,0,slowRead
7,tcp,296,0,641,641,1,1,0,100,100,1,0,0,1,slowRead
0,tcp,60,0,69,69,0,1,0,51,51,1,0,0,0,slowRead
7,tcp,296,0,598,598,1,1,0,100,100,1,0,0,1,slowRead
0,tcp,105,0,143,143,0,1,0,50,50,1,0,0,0,slowRead
0,tcp,84,0,242,242,0,1,0,50,50,1,0,0,0,slowRead
7,tcp,296,0,290,290,1,1,0,100,100,1,0,0,1,slowRead
0,tcp,116,0,219,219,0,1,0,50,50,1,0,0,0,slowRead
7,tcp,296,0,163,163,1,1,0,100,100,1,0,0,1,slowRead
0,tcp,74,0,542,541,0.99,1,0,100,100,1,0,0,1,slowRead
7,tcp,296,0,435,435,1,1,0,100,100,1,0,0,1,slowRead
3,tcp,222,0,792,792,1,1,0,100,100,1,0,0,1,slowRead
29,tcp,1034,1820,417,417,0,1,0,100,100,1,0,0,0,slowRead
7,tcp,296,0,23,23,1,1,0,24,24,1,0,0,1,slowRead
0,tcp,128,0,261,261,0,1,0,50,50,1,0,0,0,slowRead
29,tcp,3504,1424,621,621,0,1,0,100,100,1,0,0,0,slowRead
7,tcp,296,0,224,224,1,1,0,100,100,1,0,0,1,slowRead
0,tcp,114,0,186,186,0,1,0,50,50,1,0,0,0,slowRead
0,tcp,60,0,856,856,0,1,0,49,49,1,0,0,0,slowRead
0,tcp,60,0,386,386,0,1,0,84,84,1,0.01,0,0,slowRead
0,tcp,60,0,703,703,0,1,0,51,51,1,0,0,0,slowRead
0,tcp,173,0,653,653,0,1,0,89,89,1,0,0,0,slowRead
7,tcp,296,0,330,330,1,1,0,100,100,1,0,0,1,slowRead
7,tcp,296,0,319,319,1,1,0,100,100,1,0,0,1,slowRead
0,tcp,60,0,845,845,0,1,0,29,29,1,0.03,0,0,slowRead
0,tcp,66,0,486,486,0,1,0,89,89,1,0,0,0,slowRead
7,tcp,902,1754,139,138,0.94,0.99,0,100,100,1,0,0,1,slowRead
8,tcp,148,0,447,446,0.99,1,0,100,100,1,0,0,1,slowRead
7,tcp,296,0,451,451,1,1,0,100,100,1,0,0,1,slowRead
7,tcp,296,0,60,60,1,1,0,61,61,1,0,0,1,slowRead
0,tcp,109,0,51,51,0,1,0,54,54,1,0,0,0,slowRead
0,tcp,125,0,84,84,0,1,0,50,50,1,0,0,0,slowRead
7,tcp,296,0,26,26,1,1,0,100,100,1,0,0,1,slowRead
7,tcp,296,0,225,225,1,1,0,100,100,1,0,0,1,slowRead
0,tcp,74,0,764,763,0.99,1,0,100,100,1,0,0,1,slowRead
7,tcp,296,0,388,388,1,1,0,100,100,1,0,0,1,slowRead
15,tcp,370,0,939,938,0.7,1,0,100,100,1,0,0,0.99,slowRead
0,tcp,66,0,560,560,0,1,0,74,74,1,0,0,0,slowRead
7,tcp,296,0,283,283,1,1,0,100,100,1,0,0,1,slowRead
30,tcp,1306,1688,265,265,0,1,0,100,100,1,0,0,0,slowRead
0,tcp,90,0,70,70,0,1,0,50,50,1,0,0,0,slowRead
0,tcp,84,0,149,149,0,1,0,50,50,1,0,0,0,slowRead
7,tcp,296,0,286,286,1,1,0,100,100,1,0,0,1,slowRead
15,tcp,370,0,639,638,0.61,1,0,100,100,1,0,0,0.99,slowRead
7,tcp,296,0,514,514,1,1,0,100,100,1,0,0,1,slowRead
0,tcp,621,140,745,744,0.99,1,0,99,99,1,0,0,1,slowRead
29,tcp,936,338,58,57,1,0.98,0,73,72,0.99,0,0,0.79,slowRead
30,tcp,975,1886,9,9,0,1,0,13,13,1,0,0,0,slowRead
0,tcp,105,0,136,136,0,1,0,50,50,1,0,0,0,slowRead
0,tcp,74,0,501,500,0.99,1,0,100,100,1,0,0,0.99,slowRead
0,tcp,110,0,15,15,0,1,0,18,18,1,0,0,0,slowRead
7,tcp,296,0,560,560,1,1,0,100,100,1,0,0,1,slowRead
5,tcp,2156,12310,8,8,0,1,0,52,52,1,0,0,0,slowRead
30,tcp,1256,1820,344,344,0,1,0,100,100,1,0,0,0,slowRead
0,tcp,103,0,290,290,0,1,0,50,50,1,0,0,0,slowRead
15,tcp,370,0,583,582,1,1,0,100,100,1,0,0,1,slowRead
0,tcp,60,0,1097,1097,0,1,0,50,50,1,0.02,0,0,slowRead
0,tcp,525,0,5,5,0,1,0,79,79,1,0,0,0,slowRead
0,tcp,408,0,297,297,0,1,0,50,50,1,0,0,0,slowRead
8,tcp,148,0,133,132,0.97,0.99,0,100,100,1,0,0,0.98,slowRead
0,tcp,60,0,849,849,0,1,0,50,50,1,0.02,0,0,slowRead
13,tcp,926,1490,310,309,0.97,1,0,100,100,1,0,0,1,slowRead
0,tcp,60,0,990,990,0,1,0,41,41,1,0,0,0,slowRead
0,tcp,66,0,510,510,0,1,0,94,94,1,0,0,0,slowRead
15,tcp,370,0,309,308,1,1,0,100,100,1,0,0,1,slowRead
7,tcp,296,0,678,678,1,1,0,100,100,1,0,0,1,slowRead
0,tcp,74,0,579,578,0.99,1,0,100,100,1,0,0,1,slowRead
0,tcp,60,0,838,838,0,1,0,51,51,1,0,0,0,slowRead
7,tcp,296,0,661,661,1,1,0,100,100,1,0,0,1,slowRead
0,tcp,60,0,1017,1017,0,1,0,50,50,1,0,0,0,slowRead
0,tcp,60,0,1188,1188,0,1,0,57,57,1,0.03,0,0,slowRead
30,tcp,975,1886,55,55,0,1,0,59,59,1,0,0,0,slowRead
0,tcp,112,0,66,66,0,1,0,50,50,1,0,0,0,slowRead
30,tcp,1300,1820,266,266,0,1,0,100,100,1,0,0,0,slowRead
10,tcp,722,206,25,24,1,0.96,0,67,66,0.99,0,0,0.36,slowRead
7,tcp,296,0,177,177,1,1,0,100,100,1,0,0,1,slowRead
7,tcp,296,0,455,454,0.98,1,0,100,100,1,0,0,1,slowRead
0,tcp,110,0,80,80,0,1,0,50,50,1,0,0,0,slowRead
0,tcp,60,0,984,984,0,1,0,35,35,1,0,0,0,slowRead
0,tcp,82,0,119,119,0,1,0,50,50,1,0,0,0,slowRead
0,tcp,60,0,413,413,0,1,0,83,83,1,0.01,0,0,slowRead
9,tcp,2192,140,346,345,0.98,1,0,100,100,1,0,0,1,slowRead
0,tcp,60,0,287,287,0,1,0,51,51,1,0.02,0,0,slowRead
30,tcp,951,953,104,103,0,0.99,0,99,99,1,0,0,0,slowRead
0,tcp,54,0,11,11,0,1,0,11,11,1,0.33,0,0,slowRead
7,tcp,296,0,50,50,1,1,0,51,51,1,0,0,1,slowRead
15,tcp,370,0,974,973,0.71,1,0,100,100,1,0,0,1,slowRead
0,tcp,74,0,811,810,0.99,1,0,100,100,1,0,0,1,slowRead
15,tcp,370,0,533,532,0.54,1,0,99,99,1,0,0,1,slowRead
15,tcp,370,0,721,721,0.16,1,0,100,100,1,0,0,1,slowRead
30,tcp,1078,1820,169,169,0,1,0,100,100,1,0,0,0,slowRead
7,tcp,296,0,120,120,1,1,0,100,100,1,0,0,1,slowRead
0,tcp,60,0,880,880,0,1,0,33,33,1,0,0,0,slowRead
29,tcp,3122,1424,382,382,0,1,0,100,100,1,0,0,0,slowRead
0,tcp,86,0,37,37,0,1,0,60,60,1,0,0,0,slowRead
15,tcp,370,0,728,728,0.13,1,0,100,100,1,0,0,0.97,slowRead
15,tcp,370,0,809,808,1,1,0,100,100,1,0,0,1,slowRead
0,tcp,66,0,484,484,0,1,0,86,86,1,0,0,0,slowRead
7,tcp,296,0,607,607,1,1,0,100,100,1,0,0,1,slowRead
0,tcp,60,0,1082,1082,0,1,0,50,50,1,0.02,0,0,slowRead
29,tcp,1264,1754,493,493,0,1,0,100,100,1,0,0,0,slowRead
7,tcp,296,0,446,446,1,1,0,100,100,1,0,0,1,slowRead
0,tcp,95,0,199,199,0,1,0,50,50,1,0,0,0,slowRead
0,tcp,166,0,564,564,0,1,0,94,94,1,0,0,0,slowRead
0,tcp,54,0,3,3,0,1,0,22,22,1,0.09,0,0,slowRead
0,tcp,66,0,411,411,0,1,0,89,89,1,0,0,0,slowRead
0,tcp,168,0,574,574,0,1,0,92,92,1,0,0,0,slowRead
30,tcp,1300,1820,272,272,0,1,0,100,100,1,0,0,0,slowRead
0,tcp,66,0,346,346,0,1,0,80,80,1,0,0,0,slowRead
30,tcp,1256,1820,300,300,0,1,0,100,100,1,0,0,0,slowRead
0,tcp,621,140,770,769,0.99,1,0,100,100,1,0,0,1,slowRead
0,tcp,83,0,7,7,0,1,0,7,7,1,0,0,0,slowRead
15,tcp,370,0,458,457,1,1,0,100,100,1,0,0,1,slowRead
13,tcp,1226,1424,280,279,0.97,1,0,100,100,1,0,0,1,slowRead
8,tcp,148,0,428,427,0.99,1,0,100,100,1,0,0,0.99,slowRead
29,tcp,2321,1424,601,601,0,1,0,100,100,1,0,0,0,slowRead
10,tcp,836,1688,428,427,0.98,1,0,100,100,1,0,0,1,slowRead
30,tcp,1131,1820,260,260,0,1,0,100,100,1,0,0,0,slowRead
0,tcp,178,0,565,565,0,1,0,94,94,1,0,0,0,slowRead
30,tcp,882,887,106,105,0,0.99,0,100,100,1,0,0,0,slowRead
29,tcp,930,338,78,77,1,0.99,0,88,87,0.99,0,0,0.89,slowRead
7,tcp,296,0,508,508,1,1,0,100,100,1,0,0,1,slowRead
0,tcp,74,0,847,846,0.99,1,0,100,100,1,0,0,1,slowRead
29,tcp,1300,1820,357,357,0,1,0,100,100,1,0,0,0,slowRead
15,tcp,370,0,678,677,0.64,1,0,100,100,1,0,0,1,slowRead
3,tcp,222,0,993,993,1,1,0,100,100,1,0,0,1,slowRead
0,tcp,97,0,254,254,0,1,0,50,50,1,0,0,0,slowRead
7,tcp,296,0,380,380,1,1,0,100,100,1,0,0,1,slowRead
8,tcp,148,0,482,481,0.99,1,0,100,100,1,0,0,1,slowRead
3,tcp,222,0,48,48,1,1,0,100,100,1,0,0,1,slowRead
0,tcp,66,0,455,455,0,1,0,86,86,1,0,0,0,slowRead
8,tcp,148,0,124,124,0.99,1,0,100,100,1,0,0,1,slowRead
10,tcp,719,206,199,198,1,0.99,0,99,99,1,0,0,1,slowRead
7,tcp,296,0,435,435,1,1,0,100,100,1,0,0,1,slowRead
0,tcp,66,0,381,381,0,1,0,90,90,1,0,0,0,slowRead
30,tcp,975,1886,118,118,0,1,0,100,100,1,0,0,0,slowRead
0,tcp,60,0,882,882,0,1,0,35,35,1,0,0,0,slowRead
0,tcp,60,0,1065,1065,0,1,0,51,51,1,0.02,0,0,slowRead
0,tcp,60,0,758,758,0,1,0,44,44,1,0,0,0,slowRead
0,tcp,74,0,573,572,0.99,1,0,100,100,1,0,0,1,slowRead
7,tcp,296,0,144,144,1,1,0,100,100,1,0,0,1,slowRead
0,tcp,408,0,297,297,0,1,0,50,50,1,0,0,0,slowRead
7,tcp,296,0,18,18,1,1,0,100,100,1,0,0,1,slowRead
0,tcp,102,0,98,98,0,1,0,50,50,1,0,0,0,slowRead
7,tcp,296,0,95,95,1,1,0,96,96,1,0,0,1,slowRead
29,tcp,1264,1754,449,449,0,1,0,100,100,1,0,0,0,slowRead
8,tcp,148,0,190,190,0.99,1,0,100,100,1,0,0,1,slowRead
30,tcp,909,1820,220,220,0,1,0,100,100,1,0,0,0,slowRead
0,tcp,169,0,573,573,0,1,0,92,92,1,0,0,0,slowRead
0,tcp,60,0,1015,1015,0,1,0,41,41,1,0,0,0,slowRead
0,tcp,121,0,50,50,0,1,0,64,64,1,0,0,0,slowRead
29,tcp,3430,1424,418,418,0,1,0,100,100,1,0,0,0,slowRead
15,tcp,370,0,599,598,0.59,1,0,100,100,1,0,0,0.99,slowRead
7,tcp,296,0,276,276,1,1,0,100,100,1,0,0,1,slowRead
15,tcp,370,0,941,940,1,1,0,100,100,1,0,0,1,slowRead
0,tcp,60,0,1023,1023,0,1,0,51,51,1,0.02,0,0,slowRead
0,tcp,112,0,197,197,0,1,0,50,50,1,0,0,0,slowRead
0,tcp,60,0,669,669,0,1,0,52,52,1,0.02,0,0,slowRead
7,tcp,296,0,186,186,1,1,0,100,100,1,0,0,1,slowRead
30,tcp,1100,1886,71,71,0,1,0,88,88,1,0,0,0,slowRead
30,tcp,1100,1886,52,52,0,1,0,79,79,1,0,0,0,slowRead
7,tcp,296,0,321,321,1,1,0,100,100,1,0,0,1,slowRead
0,tcp,60,0,799,799,0,1,0,49,49,1,0.02,0,0,slowRead
0,tcp,125,0,116,116,0,1,0,50,50,1,0,0,0,slowRead
0,tcp,621,140,661,660,0.99,1,0,96,96,1,0,0,0.99,slowRead
13,tcp,1226,1424,283,282,0.97,1,0,100,100,1,0,0,1,slowRead
0,tcp,111,0,82,82,0,1,0,50,50,1,0,0,0,slowRead
8,tcp,148,0,332,331,0.99,1,0,100,100,1,0,0,1,slowRead
7,tcp,296,0,116,116,1,1,0,100,100,1,0,0,1,slowRead
0,tcp,94,0,257,257,0,1,0,50,50,1,0,0,0,slowRead
30,tcp,1556,1688,256,256,0,1,0,100,100,1,0,0,0,slowRead
0,tcp,110,0,229,229,0,1,0,50,50,1,0,0,0,slowRead
9,tcp,741,206,172,172,1,1,0,100,100,1,0,0,1,slowRead
7,tcp,296,0,431,431,1,1,0,100,100,1,0,0,1,slowRead
0,tcp,81,0,75,75,0,1,0,50,50,1,0,0,0,slowRead
7,tcp,296,0,584,584,1,1,0,100,100,1,0,0,1,slowRead
8,tcp,148,0,116,115,0.97,0.99,0,100,100,1,0,0,0.98,slowRead
15,tcp,370,0,430,429,1,1,0,100,100,1,0,0,1,slowRead
15,tcp,370,0,499,498,0.51,1,0,99,99,1,0,0,1,slowRead
0,tcp,60,0,1050,1050,0,1,0,52,52,1,0,0,0,slowRead
0,tcp,74,0,738,737,0.99,1,0,100,100,1,0,0,1,slowRead
30,tcp,1644,1688,307,307,0,1,0,100,100,1,0,0,0,slowRead
7,tcp,296,0,172,172,1,1,0,100,100,1,0,0,1,slowRead
0,tcp,90,0,203,203,0,1,0,50,50,1,0,0,0,slowRead
7,tcp,296,0,459,459,1,1,0,100,100,1,0,0,1,slowRead
7,tcp,296,0,633,633,1,1,0,100,100,1,0,0,1,slowRead
0,tcp,66,0,350,350,0,1,0,81,81,1,0,0,0,slowRead
7,tcp,296,0,170,170,1,1,0,100,100,1,0,0,1,slowRead
0,tcp,60,0,1010,1010,0,1,0,36,36,1,0.03,0,0,slowRead
0,tcp,105,0,192,192,0,1,0,52,52,1,0,0,0,slowRead
0,tcp,408,0,4,4,0,1,0,56,56,1,0.02,0,0,slowRead
7,tcp,296,0,645,645,1,1,0,100,100,1,0,0,1,slowRead
0,tcp,116,0,71,71,0,1,0,50,50,1,0,0,0,slowRead
0,tcp,116,0,69,69,0,1,0,50,50,1,0,0,0,slowRead
15,tcp,370,0,621,620,1,1,0,100,100,1,0,0,1,slowRead
12,tcp,222,0,28,28,0.32,1,0,75,75,1,0,0,0.12,slowRead
0,tcp,125,0,280,280,0,1,0,50,50,1,0,0,0,slowRead
0,tcp,60,0,769,769,0,1,0,46,46,1,0.02,0,0,slowRead
8,tcp,148,0,141,140,0.97,0.99,0,100,100,1,0,0,1,slowRead
0,tcp,101,0,204,204,0,1,0,50,50,1,0,0,0,slowRead
8,tcp,148,0,318,317,0.99,1,0,99,98,0.99,0,0,0.98,slowRead
7,tcp,296,0,395,395,1,1,0,100,100,1,0,0,1,slowRead
30,tcp,1256,1820,320,320,0,1,0,100,100,1,0,0,0,slowRead
0,tcp,60,0,1164,1164,0,1,0,50,50,1,0.02,0,0,slowRead
13,tcp,926,1490,322,321,0.98,1,0,100,100,1,0,0,1,slowRead
30,tcp,1144,1886,118,118,0,1,0,100,100,1,0,0,0,slowRead
7,tcp,296,0,291,291,1,1,0,100,100,1,0,0,1,slowRead
0,tcp,74,0,667,666,0.99,1,0,100,100,1,0,0,1,slowRead
29,tcp,4636,74,203,202,1,1,0,100,100,1,0,0,1,slowRead
0,tcp,408,0,300,300,0,1,0,50,50,1,0,0,0,slowRead
7,tcp,296,0,603,603,1,1,0,100,100,1,0,0,1,slowRead
8,tcp,148,0,2,2,0.5,1,0,95,95,1,0,0,0.85,slowRead
7,tcp,296,0,300,300,1,1,0,100,100,1,0,0,1,slowRead
7,tcp,296,0,385,385,1,1,0,100,100,1,0,0,1,slowRead
0,tcp,60,0,776,776,0,1,0,46,46,1,0,0,0,slowRead
7,tcp,296,0,17,17,1,1,0,100,100,1,0,0,1,slowRead
15,tcp,370,0,587,586,1,1,0,100,100,1,0,0,1,slowRead
0,tcp,628,0,1,1,0,1,0,26,26,1,0,0,0,slowRead
0,tcp,66,0,356,356,0,1,0,79,79,1,0,0,0,slowRead
29,tcp,987,338,141,140,1,0.99,0,100,100,1,0,0,1,slowRead
0,tcp,643,0,1,1,0,1,0,59,59,1,0,0,0,slowRead
30,tcp,975,1886,107,107,0,1,0,100,100,1,0,0,0,slowRead
7,tcp,296,0,155,155,1,1,0,100,100,1,0,0,1,slowRead
0,tcp,525,0,7,7,0,1,0,53,53,1,0,0,0,slowRead
0,tcp,957,12310,752,752,0.19,1,0,100,100,1,0,0,0.96,slowRead
7,tcp,902,1754,104,103,0.92,0.99,0,96,96,1,0,0,0.99,slowRead
7,tcp,296,0,487,487,1,1,0,100,100,1,0,0,1,slowRead
0,tcp,66,0,624,624,0,1,0,74,74,1,0,0,0,slowRead
