% isAttack tcpFlood:	667
% isAttack slowRead:	667
% isAttack httpFlood:	667
% isAttack slowHeaders:	667
% isAttack udpFlood:	372
% isAttack slowBody:	667
@relation 'highrate-weka.filters.unsupervised.attribute.Remove-R3,7-weka.filters.unsupervised.instance.Randomize-S11-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack-weka.filters.unsupervised.attribute.Remove-weka.filters.unsupervised.attribute.Remove-V-R2,4-5,9,11,15,17,23,27'

@attribute protocol_type {tcp,icmp,udp}
@attribute src_bytes numeric
@attribute dst_bytes numeric
@attribute srv_count numeric
@attribute srv_serror_rate numeric
@attribute diff_srv_rate numeric
@attribute dst_host_count numeric
@attribute dst_host_serror_rate numeric
@attribute isAttack {tcpFlood,httpFlood,slowRead,slowHeaders,udpFlood,slowBody}

@data
tcp,353,0,7,0,0,7,0,slowHeaders
tcp,3430,1424,409,0,0,100,0,slowRead
tcp,119,0,64,0,0,50,0,slowRead
tcp,54,0,31,0,0,51,0,slowRead
tcp,836,1688,427,0.98,0,100,1,slowRead
tcp,80,0,53,0,0,50,0,slowBody
tcp,296,0,651,1,0,100,1,slowBody
tcp,113,0,128,0,0,50,0,slowRead
tcp,66,0,342,0,0,77,0,slowBody
tcp,370,0,230,0.98,0,100,0.99,slowHeaders
tcp,370,0,184,0.98,0,100,0.97,slowHeaders
tcp,116,0,275,0,0,50,0,slowBody
tcp,296,0,540,1,0,100,1,slowRead
tcp,102,0,89,0,0,50,0,slowRead
tcp,296,0,679,0.6,0,100,1,slowBody
tcp,54,0,3,0,0,3,0,slowHeaders
tcp,911,953,67,0,0.01,85,0,slowRead
tcp,1069,958,0,0,1,45,0,slowHeaders
tcp,296,0,617,1,0,100,1,slowHeaders
tcp,909,1820,422,0,0,100,0,slowRead
tcp,60,0,922,0,0,46,0,slowRead
tcp,114,0,66,0,0,50,0,slowBody
tcp,525,0,280,0,0,50,0,slowBody
tcp,796,206,222,1,0,100,1,slowRead
tcp,66,0,454,0,0,89,0,slowRead
tcp,60,0,1187,0,0,57,0,slowRead
tcp,148,0,14,0.93,0,99,0.94,slowRead
tcp,1131,1820,337,0,0,100,0,slowRead
tcp,370,0,568,0.56,0,100,0.97,slowBody
tcp,370,0,926,1,0,100,1,slowRead
tcp,370,0,531,0.52,0,99,0.97,slowBody
tcp,665,140,196,0.99,0.01,100,1,slowHeaders
tcp,932,887,163,0,0,100,0,slowHeaders
tcp,370,0,127,0.99,0,100,1,slowHeaders
tcp,74,0,427,1,0,100,1,slowHeaders
tcp,148,0,237,0.99,0,99,0.97,slowRead
tcp,66,0,301,0,0,61,0,slowBody
tcp,148,0,341,1,0,100,1,slowBody
tcp,74,0,280,0.99,0,100,0.98,slowBody
tcp,370,0,430,0.91,0,100,0.98,slowBody
tcp,66,0,466,0,0,80,0,slowBody
tcp,940,953,138,0,0,100,0,slowHeaders
tcp,94,0,125,0,0,50,0,slowRead
tcp,89,0,7,0,0,10,0,slowBody
tcp,117,0,65,0,0,50,0,slowHeaders
tcp,105,0,264,0,0,50,0,slowHeaders
tcp,1308,1754,544,0,0,100,0,slowRead
tcp,1131,1820,294,0,0,100,0,slowRead
tcp,296,0,414,1,0,100,1,slowBody
tcp,60,0,904,0,0,45,0,slowRead
tcp,74,0,169,0.98,0,100,1,slowHeaders
tcp,60,0,658,0,0,52,0,slowBody
tcp,296,0,418,1,0,100,1,slowBody
tcp,60,0,1026,0,0,50,0,slowBody
tcp,1095,958,128,0,0,100,0,slowBody
tcp,370,0,224,0.09,0,100,0.21,slowBody
tcp,1132,1019,146,0.66,0,100,0.54,slowHeaders
tcp,148,0,655,1,0,100,1,slowBody
tcp,66,0,445,0,0,86,0,slowRead
tcp,108,0,82,0,0,50,0,slowHeaders
tcp,370,0,6,1,0,100,1,slowBody
tcp,370,0,592,1,0,100,1,slowHeaders
tcp,1131,1820,246,0,0,100,0,slowRead
tcp,296,0,472,1,0,100,1,slowBody
tcp,60,0,608,0,0,37,0,slowHeaders
tcp,370,0,22,0.91,0,100,0.91,slowHeaders
tcp,1120,1024,137,0,0,100,0,slowBody
tcp,74,0,548,1,0,99,1,slowHeaders
tcp,296,0,475,1,0,100,1,slowHeaders
tcp,296,0,341,1,0,100,1,slowBody
tcp,1300,1820,361,0,0,100,0,slowRead
tcp,296,0,28,1,0,29,1,slowRead
tcp,757,206,148,1,0.01,100,1,slowHeaders
tcp,296,0,358,1,0,100,1,slowRead
tcp,148,0,215,1,0,100,1,slowHeaders
tcp,66,0,384,0,0,84,0,slowRead
tcp,896,1019,298,0.91,0,99,0.75,slowBody
tcp,296,0,311,0.12,0,100,0.37,slowBody
tcp,60,0,742,0,0,55,0,slowHeaders
tcp,1055,1019,93,0,0,97,0,slowHeaders
tcp,74,0,67,0.97,0.01,89,0.73,slowBody
tcp,578,272,122,1,0.01,99,1,slowHeaders
tcp,370,0,304,0.33,0,100,0.98,slowBody
tcp,1011,12376,6,0,0,6,0,slowBody
tcp,60,0,612,0,0,87,0,slowHeaders
tcp,60,0,1057,0,0,53,0,slowHeaders
tcp,370,0,234,0.13,0,99,0.31,slowBody
tcp,370,0,347,1,0,100,1,slowHeaders
tcp,87,0,139,0,0,50,0,slowRead
tcp,60,0,595,0,0,18,0,slowHeaders
tcp,104,0,286,0,0,50,0,slowRead
tcp,88,0,245,0,0,50,0,slowRead
tcp,100,0,136,0,0,50,0,slowHeaders
tcp,60,0,901,0,0,35,0,slowRead
tcp,148,0,362,0.99,0,100,0.99,slowRead
tcp,66,0,286,0,0,52,0,slowBody
tcp,1139,1754,529,0,0,100,0,slowRead
tcp,1076,1019,7,0,0,8,0,slowHeaders
tcp,74,0,85,0.98,0.01,96,0.86,slowBody
tcp,296,0,80,1,0,100,1,slowBody
tcp,60,0,1139,0,0,47,0,slowRead
tcp,296,0,89,1,0,90,1,slowRead
tcp,370,0,489,0.43,0,100,0.48,slowHeaders
tcp,370,0,771,0.63,0,100,1,slowHeaders
tcp,54,0,4,0,0,4,0,slowBody
tcp,296,0,731,1,0,100,1,slowBody
tcp,95,0,143,0,0,50,0,slowRead
tcp,370,0,698,1,0,100,1,slowRead
tcp,104,0,59,0,0,50,0,slowRead
tcp,296,0,409,1,0,100,1,slowBody
tcp,621,140,780,0.99,0,100,1,slowRead
tcp,773,206,175,0.93,0.01,100,1,slowBody
tcp,1131,1820,249,0,0,100,0,slowRead
tcp,89,0,18,0,0,26,0,slowRead
tcp,296,0,658,1,0,100,1,slowBody
tcp,94,0,110,0,0,50,0,slowBody
tcp,74,0,433,0.99,0,98,0.97,slowRead
tcp,370,0,253,0.85,0,100,0.77,slowBody
tcp,111,0,51,0,0,50,0,slowHeaders
tcp,1078,1820,170,0,0,100,0,slowRead
tcp,370,0,666,0.62,0,100,1,slowBody
tcp,112,0,166,0,0,50,0,slowBody
tcp,370,0,23,1,0,100,1,slowRead
tcp,148,0,205,1,0,100,1,slowBody
tcp,874,1019,130,0,0,100,0,slowHeaders
tcp,83,0,76,0,0,50,0,slowHeaders
tcp,296,0,187,1,0,100,1,slowBody
tcp,296,0,39,1,0,100,1,slowRead
tcp,882,953,165,0,0.01,99,0,slowBody
tcp,60,0,1094,0,0,51,0,slowBody
tcp,296,0,173,1,0,100,1,slowRead
tcp,60,0,864,0,0,50,0,slowRead
tcp,370,0,326,0.38,0,99,0.98,slowBody
tcp,370,0,397,0.38,0,100,0.57,slowHeaders
tcp,96,0,50,0,0,57,0,slowHeaders
tcp,101,0,27,0,0,53,0,slowBody
tcp,296,0,411,0.33,0,100,1,slowBody
tcp,296,0,49,1,0,50,1,slowRead
tcp,296,0,677,1,0,100,1,slowRead
tcp,74,0,117,0.98,0.01,100,1,slowBody
tcp,296,0,151,1,0,100,1,slowBody
tcp,60,0,25,0,0,59,0,slowRead
tcp,296,0,91,1,0,100,1,slowRead
tcp,968,1820,20,0.6,0.05,56,0.21,slowRead
tcp,370,0,851,0.25,0,100,0.95,slowRead
tcp,370,0,226,0.66,0,100,0.53,slowHeaders
tcp,60,0,857,0,0,28,0,slowRead
tcp,296,0,331,1,0,100,1,slowRead
tcp,296,0,348,1,0,100,1,slowRead
tcp,222,0,979,1,0,100,1,slowBody
tcp,74,0,719,1,0,100,1,slowBody
tcp,60,0,589,0,0,12,0,slowHeaders
tcp,119,0,594,0,0,74,0,slowRead
tcp,74,0,25,0.92,0.04,72,0.32,slowBody
tcp,108,0,283,0,0,50,0,slowRead
tcp,60,0,665,0,0,72,0,slowBody
tcp,222,0,79,0.73,0,97,0.6,slowRead
tcp,370,0,258,0.21,0,100,0.53,slowBody
tcp,66,0,409,0,0,100,0,slowHeaders
tcp,370,0,354,0.89,0,100,0.98,slowBody
tcp,886,1019,129,0,0,100,0,slowHeaders
tcp,94,0,220,0,0,50,0,slowHeaders
tcp,296,0,209,1,0,100,1,slowRead
tcp,60,0,792,0,0,49,0,slowHeaders
tcp,60,0,888,0,0,53,0,slowHeaders
tcp,296,0,665,1,0,100,1,slowRead
tcp,148,0,440,1,0,100,1,slowBody
tcp,60,0,865,0,0,50,0,slowRead
tcp,95,0,276,0,0,50,0,slowRead
tcp,296,0,615,1,0,100,1,slowRead
tcp,370,0,372,1,0,100,1,slowBody
tcp,1127,272,202,1,0,99,1,slowHeaders
tcp,60,0,1120,0,0,53,0,slowRead
tcp,104,0,123,0,0,50,0,slowHeaders
tcp,97,0,38,0,0,76,0,slowRead
tcp,66,0,454,0,0,80,0,slowBody
tcp,148,0,97,0.99,0,100,0.99,slowRead
tcp,370,0,729,0.13,0,100,0.98,slowRead
tcp,909,1820,447,0,0,100,0,slowRead
tcp,66,0,553,0,0,86,0,slowBody
tcp,113,0,151,0,0,50,0,slowRead
tcp,105,0,136,0,0,50,0,slowBody
tcp,370,0,421,1,0,100,1,slowHeaders
tcp,649,206,143,0.99,0.01,100,1,slowBody
tcp,66,0,475,0,0,90,0,slowRead
tcp,2695,148,362,0.35,0,100,0.68,slowBody
tcp,66,0,440,0,0,85,0,slowRead
tcp,104,0,223,0,0,50,0,slowBody
tcp,89,0,71,0,0,50,0,slowRead
tcp,60,0,5,0,0,64,0,slowHeaders
tcp,114,0,259,0,0,50,0,slowBody
tcp,222,0,654,1,0,100,1,slowHeaders
tcp,148,0,18,0.94,0,100,0.97,slowRead
tcp,54,0,7,0,0,25,0,slowHeaders
tcp,60,0,545,0,0,79,0,slowRead
tcp,148,0,101,0.88,0,100,0.89,slowHeaders
tcp,140,74,132,0.99,0,100,1,slowBody
tcp,985,1019,335,0.38,0,100,0.97,slowHeaders
tcp,74,0,218,0.99,0,100,1,slowBody
tcp,370,0,264,0.23,0,99,0.62,slowBody
tcp,60,0,4,0,0,62,0,slowBody
tcp,370,0,635,0.01,0,100,0.04,slowRead
tcp,953,338,731,1,0,100,1,slowRead
tcp,296,0,535,1,0,99,1,slowHeaders
tcp,296,0,291,1,0,100,1,slowBody
tcp,1024,1019,100,0,0,100,0,slowHeaders
tcp,110,0,76,0,0,50,0,slowHeaders
tcp,296,0,618,1,0,100,1,slowRead
tcp,82,0,114,0,0,50,0,slowRead
tcp,60,0,1026,0,0,49,0,slowRead
tcp,1519,140,437,1,0,100,1,slowBody
tcp,370,0,307,0.88,0,100,0.98,slowHeaders
tcp,296,0,663,1,0,100,1,slowRead
tcp,148,0,593,1,0,100,1,slowBody
tcp,74,0,663,0.99,0,100,1,slowRead
tcp,370,0,456,0.46,0,99,0.61,slowRead
tcp,370,0,657,0.63,0,100,1,slowRead
tcp,66,0,476,0,0,89,0,slowBody
tcp,60,0,951,0,0,53,0,slowBody
tcp,60,0,968,0,0,46,0,slowBody
tcp,296,0,742,0.63,0,100,1,slowBody
tcp,60,0,795,0,0,37,0,slowBody
tcp,98,0,251,0,0,50,0,slowHeaders
tcp,370,0,8,0.75,0,100,0.4,slowBody
tcp,86,0,228,0,0,50,0,slowBody
tcp,1100,1886,80,0,0,93,0,slowRead
tcp,296,0,231,1,0,100,1,slowBody
tcp,296,0,353,0.22,0,100,0.79,slowBody
tcp,296,0,956,0.71,0,100,1,slowBody
tcp,370,0,264,0.13,0,100,0.35,slowHeaders
tcp,626,0,6,0,0,58,0,slowRead
tcp,148,0,90,1,0,100,1,slowBody
tcp,103,0,228,0,0,50,0,slowRead
tcp,370,0,455,1,0,100,1,slowBody
tcp,296,0,224,1,0,100,1,slowBody
tcp,173,0,196,0,0,100,0,slowBody
tcp,148,0,414,1,0,100,1,slowBody
tcp,370,0,348,0.41,0,100,1,slowBody
tcp,964,953,55,0,0,82,0,slowHeaders
tcp,2220,74,710,1,0,99,1,slowHeaders
tcp,60,0,677,0,0,57,0,slowRead
tcp,112,0,120,0,0,50,0,slowHeaders
tcp,60,0,840,0,0,48,0,slowHeaders
tcp,132,0,10,0,0,14,0,slowBody
tcp,296,0,72,1,0,100,1,slowRead
tcp,60,0,958,0,0,46,0,slowHeaders
tcp,167,0,71,0,0,79,0,slowBody
tcp,370,0,247,1,0,100,1,slowHeaders
tcp,1644,1688,288,0,0,100,0,slowRead
tcp,296,0,420,0.35,0,100,1,slowBody
tcp,296,0,151,1,0,100,1,slowRead
tcp,148,0,705,1,0,100,1,slowBody
tcp,370,0,465,0.47,0,100,0.69,slowHeaders
tcp,60,0,676,0,0,56,0,slowBody
tcp,66,0,347,0,0,74,0,slowRead
tcp,148,0,411,1,0,100,1,slowBody
tcp,60,0,773,0,0,39,0,slowBody
tcp,1151,1024,396,0.4,0,100,0.66,slowHeaders
tcp,60,0,1127,0,0,54,0,slowBody
tcp,1183,958,7,0,0.12,33,0,slowBody
tcp,296,0,391,1,0,100,1,slowRead
tcp,370,0,313,0.35,0,100,0.98,slowBody
tcp,4034,148,200,0,0,100,0,slowHeaders
tcp,83,0,15,0,0,19,0,slowBody
tcp,296,0,471,1,0,100,1,slowRead
tcp,222,0,650,1,0,100,1,slowRead
tcp,296,0,276,1,0,100,1,slowRead
tcp,370,0,213,1,0,100,1,slowHeaders
tcp,370,0,394,1,0,100,1,slowBody
tcp,370,0,335,1,0,100,1,slowHeaders
tcp,370,0,420,1,0,100,1,slowBody
tcp,60,0,777,0,0,47,0,slowRead
tcp,370,0,978,0.35,0,100,0.96,slowRead
tcp,296,0,561,0.51,0,100,1,slowBody
tcp,106,0,204,0,0,50,0,slowHeaders
tcp,114,0,278,0,0,50,0,slowBody
tcp,222,0,831,1,0,100,1,slowBody
tcp,370,0,272,0.86,0,100,0.95,slowBody
tcp,99,0,190,0,0,50,0,slowBody
tcp,66,0,349,0,0,76,0,slowRead
tcp,66,0,430,0,0,84,0,slowRead
tcp,370,0,547,0.54,0,100,0.97,slowBody
tcp,924,953,122,0,0.01,100,0,slowRead
tcp,370,0,669,0.58,0,100,0.97,slowHeaders
tcp,60,0,12,0,0,59,0,slowRead
tcp,66,0,464,0,0,87,0,slowRead
tcp,222,0,988,1,0,100,1,slowRead
tcp,296,0,232,1,0,100,1,slowRead
tcp,66,0,430,0,0,100,0,slowHeaders
tcp,66,0,477,0,0,88,0,slowRead
tcp,665,140,115,0.99,0,100,1,slowBody
tcp,370,0,424,0.42,0,100,0.57,slowHeaders
tcp,370,0,482,1,0,100,1,slowBody
tcp,2567,1019,318,0.88,0,99,0.63,slowBody
tcp,296,0,397,1,0,100,1,slowBody
tcp,66,0,340,0,0,76,0,slowBody
tcp,525,0,298,0,0,53,0,slowBody
tcp,296,0,789,1,0,100,1,slowBody
tcp,548,140,561,0.99,0,96,0.99,slowBody
tcp,370,0,685,0.08,0,100,0.54,slowRead
tcp,60,0,1099,0,0,50,0,slowHeaders
tcp,74,0,238,0.99,0,100,1,slowBody
tcp,60,0,898,0,0,33,0,slowBody
tcp,148,0,133,1,0,100,1,slowBody
tcp,66,0,594,0,0,86,0,slowBody
tcp,113,0,183,0,0,50,0,slowHeaders
tcp,296,0,152,1,0,100,1,slowBody
tcp,66,0,538,0,0,85,0,slowBody
tcp,370,0,556,0.49,0,100,0.84,slowHeaders
tcp,763,206,103,0.88,0.01,95,0.96,slowBody
tcp,1078,1820,473,0,0,100,0,slowRead
tcp,296,0,554,1,0,100,1,slowRead
tcp,370,0,304,1,0,100,1,slowBody
tcp,3430,1424,391,0,0,100,0,slowRead
tcp,1332,958,635,0.87,0,100,1,slowBody
tcp,370,0,475,0.42,0,100,0.5,slowHeaders
tcp,370,0,523,1,0,100,1,slowHeaders
tcp,370,0,788,0.2,0,100,1,slowRead
tcp,902,1754,149,0.95,0.01,100,1,slowRead
tcp,148,0,248,0.99,0,99,0.97,slowRead
tcp,105,0,230,0,0,50,0,slowRead
tcp,370,0,155,1,0,100,1,slowRead
tcp,296,0,466,1,0,100,1,slowRead
tcp,296,0,458,1,0,100,1,slowBody
tcp,519,0,1,0,0,13,0,slowHeaders
tcp,802,953,126,0,0,100,0,slowHeaders
tcp,110,0,190,0,0,50,0,slowBody
tcp,370,0,820,0.66,0,100,0.85,slowRead
tcp,370,0,615,0.6,0,100,0.99,slowHeaders
tcp,370,0,330,0.31,0,100,0.98,slowHeaders
tcp,296,0,149,1,0,100,1,slowBody
tcp,296,0,542,1,0,99,1,slowHeaders
tcp,112,0,231,0,0,52,0,slowRead
tcp,114,0,24,0,0,52,0,slowRead
tcp,296,0,672,1,0,100,1,slowRead
tcp,296,0,164,1,0,100,1,slowBody
tcp,101,0,25,0,0,33,0,slowRead
tcp,481,0,5,0,0,53,0,slowHeaders
tcp,968,1820,86,0.91,0.01,89,0.88,slowRead
tcp,66,0,378,0,0,90,0,slowRead
tcp,481,0,4,0,0,53,0,slowHeaders
tcp,1131,1820,252,0,0,100,0,slowRead
tcp,1129,1024,372,0.42,0,100,0.89,slowHeaders
tcp,74,0,156,0.99,0.01,100,1,slowBody
tcp,370,0,602,0.59,0,100,0.99,slowHeaders
tcp,74,0,353,0.99,0,100,1,slowBody
tcp,296,0,308,1,0,100,1,slowRead
tcp,370,0,485,1,0,100,1,slowBody
tcp,370,0,329,0.38,0,100,0.98,slowBody
tcp,955,338,92,1,0.01,97,0.95,slowRead
tcp,296,0,326,1,0,100,1,slowBody
tcp,296,0,110,1,0,100,1,slowRead
tcp,370,0,627,1,0,100,1,slowBody
tcp,296,0,443,0.38,0,100,1,slowBody
tcp,370,0,687,0.08,0,100,0.56,slowRead
tcp,66,0,620,0,0,74,0,slowRead
tcp,74,0,633,0.99,0,100,1,slowRead
tcp,296,0,102,1,0,100,1,slowBody
tcp,296,0,407,1,0,100,1,slowRead
tcp,986,338,715,1,0,100,1,slowRead
tcp,296,0,614,1,0,100,1,slowBody
tcp,106,0,225,0,0,50,0,slowRead
tcp,117,0,213,0,0,50,0,slowBody
tcp,74,0,570,0.99,0,100,1,slowRead
tcp,74,0,131,0.98,0.01,100,1,slowBody
tcp,66,0,621,0,0,90,0,slowRead
tcp,124,0,217,0,0,50,0,slowRead
tcp,66,0,498,0,0,90,0,slowRead
tcp,66,0,384,0,0,89,0,slowBody
tcp,74,0,164,0.99,0.01,100,1,slowBody
tcp,296,0,464,0.41,0,100,1,slowBody
tcp,370,0,435,0.43,0,100,0.55,slowBody
tcp,4760,148,217,0.69,0,100,0.34,slowBody
tcp,296,0,637,1,0,100,1,slowBody
tcp,370,0,422,0.42,0,100,0.57,slowRead
tcp,60,0,793,0,0,35,0,slowRead
tcp,370,0,156,1,0,100,1,slowRead
tcp,370,0,859,0.67,0,100,0.98,slowRead
tcp,665,140,109,0.99,0,99,0.99,slowBody
tcp,296,0,24,1,0,100,1,slowBody
tcp,66,0,531,0,0,71,0,slowBody
tcp,1595,140,159,1,0,100,1,slowBody
tcp,66,0,12,0,0,59,0,slowRead
tcp,296,0,46,1,0,100,1,slowBody
tcp,156,0,511,0,0,83,0,slowRead
tcp,2247,1424,354,0,0,100,0,slowRead
tcp,60,0,523,0,0,83,0,slowRead
tcp,60,0,739,0,0,46,0,slowBody
tcp,98,0,30,0,0,42,0,slowBody
tcp,222,0,764,1,0,100,1,slowBody
tcp,1121,958,69,0,0,84,0,slowBody
tcp,296,0,257,1,0,100,1,slowRead
tcp,370,0,430,0.42,0,100,0.55,slowBody
tcp,370,0,257,0.2,0,100,0.52,slowBody
tcp,296,0,695,0.61,0,100,1,slowBody
tcp,66,0,476,0,0,89,0,slowRead
tcp,296,0,740,1,0,100,1,slowBody
tcp,4479,1024,402,0.38,0,100,0.56,slowBody
tcp,60,0,1177,0,0,49,0,slowRead
tcp,126,0,175,0,0,50,0,slowBody
tcp,370,0,803,0.65,0,100,0.68,slowRead
tcp,66,0,442,0,0,85,0,slowRead
tcp,1190,958,167,0.84,0,100,0.75,slowBody
tcp,222,0,639,1,0,100,1,slowBody
tcp,370,0,570,1,0,100,1,slowBody
tcp,1169,1024,372,0.41,0,100,0.86,slowBody
tcp,66,0,608,0,0,90,0,slowRead
tcp,370,0,474,1,0,100,1,slowBody
tcp,943,338,50,1,0.02,66,0.76,slowRead
tcp,370,0,644,0.61,0,100,1,slowBody
tcp,110,0,34,0,0,46,0,slowBody
tcp,370,0,909,1,0,100,1,slowRead
tcp,148,0,502,0.99,0,100,1,slowRead
tcp,222,0,936,1,0,100,1,slowRead
tcp,296,0,601,1,0,100,1,slowBody
tcp,60,0,836,0,0,42,0,slowRead
tcp,222,0,43,0.56,0,78,0.31,slowRead
tcp,1264,1754,482,0,0,100,0,slowRead
tcp,296,0,641,1,0,100,1,slowBody
tcp,296,0,431,1,0,100,1,slowBody
tcp,621,140,782,0.99,0,100,1,slowRead
tcp,94,0,19,0,0,19,0,slowRead
tcp,60,0,1155,0,0,49,0,slowRead
tcp,1256,1820,311,0,0,100,0,slowRead
tcp,66,0,317,0,0,63,0,slowRead
tcp,296,0,320,1,0,100,1,slowBody
tcp,60,0,706,0,0,75,0,slowRead
tcp,74,0,648,0.99,0,100,1,slowRead
tcp,987,338,168,1,0.01,100,1,slowRead
tcp,1300,1820,232,0,0,100,0,slowRead
tcp,370,0,471,1,0,100,1,slowBody
tcp,222,0,540,1,0,100,1,slowBody
tcp,60,0,18,0,0,62,0,slowRead
tcp,626,0,5,0,0,58,0,slowRead
tcp,60,0,684,0,0,50,0,slowBody
tcp,1500,140,168,1,0,100,1,slowBody
tcp,93,0,10,0,0,24,0,slowBody
tcp,370,0,301,0.33,0,100,0.98,slowRead
tcp,2247,1424,371,0,0,100,0,slowRead
tcp,1879,74,1,1,0,99,1,slowRead
tcp,60,0,769,0,0,35,0,slowBody
tcp,148,0,341,1,0,100,1,slowBody
tcp,54,0,2,0,0,2,0,slowBody
tcp,2558,74,382,0.98,0,100,1,slowRead
tcp,1132,958,150,0,0,100,0,slowBody
tcp,370,0,219,0.07,0,100,0.16,slowBody
tcp,296,0,410,1,0,100,1,slowRead
tcp,148,0,643,1,0,100,1,slowBody
tcp,296,0,686,1,0,100,1,slowRead
tcp,296,0,187,1,0,100,1,slowRead
tcp,1100,1886,42,0,0,74,0,slowRead
tcp,1172,1024,367,0.42,0,100,0.91,slowBody
tcp,102,0,49,0,0,54,0,slowBody
tcp,370,0,574,1,0,100,1,slowBody
tcp,60,0,1071,0,0,50,0,slowBody
tcp,60,0,834,0,0,45,0,slowRead
tcp,222,0,688,1,0,100,1,slowBody
tcp,84,0,83,0,0,50,0,slowRead
tcp,296,0,262,1,0,100,1,slowRead
tcp,95,0,271,0,0,50,0,slowRead
tcp,66,0,283,0,0,51,0,slowRead
tcp,370,0,647,0.62,0,100,0.99,slowRead
tcp,74,0,413,0.99,0,98,0.98,slowRead
tcp,123,0,243,0,0,50,0,slowBody
tcp,370,0,349,1,0,100,1,slowRead
tcp,222,0,546,1,0,100,1,slowBody
tcp,222,0,800,1,0,100,1,slowBody
tcp,909,1820,434,0,0,100,0,slowRead
tcp,1327,140,88,1,0,97,0.91,slowBody
tcp,296,0,463,1,0,100,1,slowBody
tcp,742,206,91,1,0.01,93,0.98,slowRead
tcp,370,0,364,1,0,100,1,slowBody
tcp,148,0,376,0.99,0,100,0.99,slowRead
tcp,1144,1886,124,0,0,100,0,slowRead
tcp,296,0,156,1,0,100,1,slowRead
tcp,60,0,1062,0,0,48,0,slowRead
tcp,370,0,41,0.95,0,100,0.73,slowBody
tcp,296,0,415,1,0,100,1,slowRead
tcp,370,0,794,0.21,0,100,1,slowRead
tcp,296,0,790,1,0,100,1,slowBody
tcp,148,0,141,0.97,0.01,100,1,slowRead
tcp,296,0,568,1,0,100,1,slowBody
tcp,296,0,314,1,0,100,1,slowBody
tcp,1264,1754,492,0,0,100,0,slowRead
tcp,296,0,160,1,0,100,1,slowRead
tcp,60,0,784,0,0,45,0,slowRead
tcp,296,0,561,1,0,100,1,slowRead
tcp,296,0,583,1,0,100,1,slowRead
tcp,296,0,382,1,0,100,1,slowRead
tcp,173,0,214,0,0,100,0,slowBody
tcp,296,0,715,1,0,100,1,slowBody
tcp,1144,1886,143,0,0,100,0,slowRead
tcp,370,0,287,0.29,0,100,0.82,slowBody
tcp,370,0,880,1,0,100,1,slowRead
tcp,222,0,49,0.61,0,78,0.38,slowRead
tcp,60,0,1038,0,0,50,0,slowRead
tcp,66,0,370,0,0,89,0,slowBody
tcp,60,0,931,0,0,47,0,slowBody
tcp,370,0,263,0.86,0,100,0.87,slowBody
tcp,60,0,11,0,0,11,0,slowBody
tcp,74,0,21,0.9,0.05,72,0.26,slowBody
tcp,296,0,340,1,0,100,1,slowBody
tcp,60,0,654,0,0,50,0,slowBody
tcp,74,0,733,0.99,0,100,1,slowRead
tcp,296,0,89,1,0,100,1,slowRead
tcp,370,0,736,0.14,0,100,1,slowRead
tcp,296,0,229,1,0,100,1,slowBody
tcp,60,0,790,0,0,37,0,slowRead
tcp,370,0,374,0.9,0,100,0.98,slowBody
tcp,296,0,496,0.45,0,100,1,slowBody
tcp,60,0,5,0,0,54,0,slowRead
tcp,656,206,169,0.99,0.01,100,1,slowBody
tcp,148,0,305,0.99,0,99,0.97,slowRead
tcp,296,0,382,1,0,100,1,slowRead
tcp,2321,1424,590,0,0,100,0,slowRead
tcp,296,0,360,1,0,100,1,slowBody
tcp,370,0,220,0.09,0,100,0.2,slowRead
tcp,60,0,673,0,0,59,0,slowRead
tcp,525,0,289,0,0,52,0,slowRead
tcp,742,206,116,1,0.01,99,1,slowRead
tcp,74,0,686,0.99,0,100,1,slowRead
tcp,296,0,553,1,0,100,1,slowRead
tcp,148,0,24,0.92,0.04,99,0.97,slowRead
tcp,296,0,626,1,0,100,1,slowRead
tcp,1139,1754,462,0,0,100,0,slowRead
tcp,1144,1886,82,0,0,86,0,slowRead
tcp,66,0,471,0,0,88,0,slowRead
tcp,97,0,280,0,0,50,0,slowRead
