% isAttack HIGH_RATE:	1260
% isAttack LOW_RATE:	1332
% isAttack NORMAL:	1333
@relation 'highrate-weka.filters.unsupervised.attribute.Remove-R3,7-weka.filters.unsupervised.instance.Randomize-S11-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack-Nnormal:NORMAL, normal:NORMAL, tcpFlood:HIGH_RATE, udpFlood:HIGH_RATE, httpFlood:HIGH_RATE, slowBody:LOW_RATE, slowHeaders:LOW_RATE, slowRead:LOW_RATE-weka.filters.unsupervised.attribute.Remove-weka.filters.unsupervised.attribute.Remove-V-R2-5,8,17,21-22,27'

@attribute protocol_type {tcp,icmp,udp}
@attribute flag {OTH,REJ,RSTO,RSTOS0,RSTR,S0,S1,S2,S3,SF,SH}
@attribute src_bytes numeric
@attribute dst_bytes numeric
@attribute count numeric
@attribute dst_host_count numeric
@attribute dst_host_same_src_port_rate numeric
@attribute dst_host_srv_diff_host_rate numeric
@attribute isAttack {HIGH_RATE,LOW_RATE,NORMAL}

@data
tcp,S1,74,0,285,100,0,0,LOW_RATE
tcp,S1,370,0,243,100,0,0,LOW_RATE
tcp,S1,370,0,587,100,0,0,LOW_RATE
tcp,OTH,66,0,563,76,0,0,LOW_RATE
tcp,S1,148,0,280,100,0,0,LOW_RATE
tcp,OTH,60,0,769,23,0,0,LOW_RATE
tcp,S1,148,0,426,100,0,0,LOW_RATE
tcp,OTH,60,0,1087,46,0,0,LOW_RATE
tcp,OTH,113,0,229,50,0,0,LOW_RATE
tcp,S1,74,0,308,100,0,0,LOW_RATE
tcp,S1,370,0,455,100,0,0,LOW_RATE
tcp,OTH,60,0,695,48,0,0,LOW_RATE
tcp,S1,296,0,287,100,0,0,LOW_RATE
tcp,OTH,97,0,48,57,0,0,LOW_RATE
tcp,OTH,66,0,406,84,0,0,LOW_RATE
tcp,S1,296,0,219,100,0,0,LOW_RATE
tcp,RSTO,1143,1024,715,100,0,0,LOW_RATE
tcp,S1,296,0,482,100,0,0,LOW_RATE
tcp,OTH,60,0,496,77,0.01,0,LOW_RATE
tcp,S1,370,0,2,100,0,0,LOW_RATE
tcp,OTH,60,0,959,45,0.02,0,LOW_RATE
tcp,S1,370,0,60,100,0,0,LOW_RATE
tcp,OTH,60,0,505,71,0.01,0,LOW_RATE
tcp,S1,296,0,659,100,0,0,LOW_RATE
tcp,S1,370,0,207,100,0,0,LOW_RATE
tcp,OTH,60,0,718,50,0.02,0,LOW_RATE
tcp,S1,222,0,859,100,0,0,LOW_RATE
tcp,S1,370,0,629,100,0,0,LOW_RATE
tcp,S2,1425,140,185,100,0,0,LOW_RATE
tcp,RSTO,1157,1024,140,100,0,0,LOW_RATE
tcp,OTH,122,0,85,50,0,0,LOW_RATE
tcp,S1,74,0,116,100,0,0,LOW_RATE
tcp,OTH,112,0,166,50,0,0,LOW_RATE
tcp,S1,665,140,114,100,0,0,LOW_RATE
tcp,OTH,86,0,153,50,0,0,LOW_RATE
tcp,S1,370,0,60,100,0,0,LOW_RATE
tcp,OTH,115,0,137,50,0,0,LOW_RATE
tcp,OTH,60,0,840,34,0.03,0,LOW_RATE
tcp,S1,222,0,756,100,0,0,LOW_RATE
tcp,OTH,262,0,1,1,0,0,LOW_RATE
tcp,OTH,107,0,230,50,0,0,LOW_RATE
tcp,OTH,104,0,130,50,0,0,LOW_RATE
tcp,OTH,60,0,865,51,0.02,0,LOW_RATE
tcp,S1,370,0,17,100,0,0,LOW_RATE
tcp,S1,296,0,184,100,0,0,LOW_RATE
tcp,S1,148,0,612,100,0,0,LOW_RATE
tcp,OTH,60,0,1096,48,0.02,0,LOW_RATE
tcp,S1,370,0,261,100,0,0,LOW_RATE
tcp,S1,296,0,529,100,0,0,LOW_RATE
tcp,S1,370,0,501,100,0,0,LOW_RATE
tcp,S1,296,0,621,100,0,0,LOW_RATE
tcp,S1,148,0,654,100,0,0,LOW_RATE
tcp,S1,296,0,87,88,0,0,LOW_RATE
tcp,OTH,93,0,255,50,0,0,LOW_RATE
tcp,RSTO,1177,1024,198,100,0,0,LOW_RATE
tcp,OTH,60,0,1081,45,0,0,LOW_RATE
tcp,S1,222,0,589,100,0,0,LOW_RATE
tcp,S1,370,0,437,100,0,0,LOW_RATE
tcp,S1,370,0,568,100,0,0,LOW_RATE
tcp,S1,370,0,286,100,0,0,LOW_RATE
tcp,S1,370,0,321,100,0,0,LOW_RATE
tcp,S1,148,0,143,100,0,0,LOW_RATE
tcp,S1,148,0,383,100,0,0,LOW_RATE
tcp,S1,548,140,567,100,0,0,LOW_RATE
tcp,S1,296,0,615,100,0,0,LOW_RATE
tcp,S1,74,0,798,100,0,0,LOW_RATE
tcp,OTH,60,0,1085,49,0.02,0,LOW_RATE
tcp,OTH,66,0,376,90,0,0,LOW_RATE
tcp,S1,296,0,100,100,0,0,LOW_RATE
tcp,RSTO,1094,958,68,87,0,0,LOW_RATE
tcp,S2,1454,140,405,100,0,0,LOW_RATE
tcp,S1,760,206,197,100,0,0,LOW_RATE
tcp,OTH,93,0,202,50,0,0,LOW_RATE
tcp,OTH,66,0,395,83,0,0,LOW_RATE
tcp,OTH,88,0,84,50,0,0,LOW_RATE
tcp,OTH,66,0,611,92,0,0,LOW_RATE
tcp,S1,370,0,293,99,0,0,LOW_RATE
tcp,OTH,99,0,145,50,0,0,LOW_RATE
tcp,S1,74,0,178,100,0,0,LOW_RATE
tcp,OTH,60,0,903,30,0.03,0,LOW_RATE
tcp,S1,222,0,885,100,0,0,LOW_RATE
tcp,S1,749,206,102,94,0,0,LOW_RATE
tcp,OTH,85,0,40,54,0,0,LOW_RATE
tcp,S1,296,0,660,100,0,0,LOW_RATE
tcp,OTH,66,0,432,88,0,0,LOW_RATE
tcp,RSTO,1046,958,148,100,0,0,LOW_RATE
tcp,S1,296,0,787,100,0,0,LOW_RATE
tcp,S1,296,0,106,100,0,0,LOW_RATE
tcp,S1,370,0,203,100,0,0,LOW_RATE
tcp,OTH,172,0,127,100,0,0,LOW_RATE
tcp,S2,1420,140,443,100,0,0,LOW_RATE
tcp,OTH,112,0,271,50,0,0,LOW_RATE
tcp,OTH,60,0,410,82,0.01,0,LOW_RATE
tcp,S1,296,0,691,100,0,0,LOW_RATE
tcp,S1,222,0,871,100,0,0,LOW_RATE
tcp,S1,296,0,643,100,0,0,LOW_RATE
tcp,OTH,81,0,70,50,0,0,LOW_RATE
tcp,S1,296,0,110,100,0,0,LOW_RATE
tcp,S1,148,0,106,100,0,0,LOW_RATE
tcp,S1,370,0,366,100,0,0,LOW_RATE
tcp,S1,744,206,169,100,0,0,LOW_RATE
tcp,RSTO,1133,958,163,100,0,0,LOW_RATE
tcp,S1,370,0,345,100,0,0,LOW_RATE
tcp,S1,370,0,215,100,0,0,LOW_RATE
tcp,OTH,60,0,648,53,0.02,0,LOW_RATE
tcp,S1,370,0,349,100,0,0,LOW_RATE
tcp,S1,370,0,276,100,0,0,LOW_RATE
tcp,OTH,60,0,636,65,0,0,LOW_RATE
tcp,OTH,110,0,165,50,0,0,LOW_RATE
tcp,OTH,66,0,571,81,0,0,LOW_RATE
tcp,OTH,60,0,833,35,0,0,LOW_RATE
tcp,S1,296,0,411,100,0,0,LOW_RATE
tcp,S1,222,0,788,100,0,0,LOW_RATE
tcp,S1,296,0,150,100,0,0,LOW_RATE
tcp,OTH,66,0,454,80,0,0,LOW_RATE
tcp,S1,296,0,337,100,0,0,LOW_RATE
tcp,S1,222,0,920,100,0,0,LOW_RATE
tcp,S1,370,0,227,100,0,0,LOW_RATE
tcp,S1,3889,74,212,100,0,0,LOW_RATE
tcp,S1,370,0,218,100,0,0,LOW_RATE
tcp,OTH,66,0,470,89,0,0,LOW_RATE
tcp,OTH,111,0,67,50,0,0,LOW_RATE
tcp,S1,296,0,199,100,0,0,LOW_RATE
tcp,S1,148,0,445,100,0,0,LOW_RATE
tcp,OTH,168,0,97,100,0,0,LOW_RATE
tcp,S1,296,0,237,100,0,0,LOW_RATE
tcp,S1,148,0,421,100,0,0,LOW_RATE
tcp,OTH,90,0,44,53,0,0,LOW_RATE
tcp,S1,370,0,198,100,0,0,LOW_RATE
tcp,OTH,66,0,308,63,0,0,LOW_RATE
tcp,S1,296,0,243,100,0,0,LOW_RATE
tcp,OTH,525,0,615,92,0.01,0,LOW_RATE
tcp,S1,296,0,411,100,0,0,LOW_RATE
tcp,S1,296,0,669,100,0,0,LOW_RATE
tcp,RSTO,1108,1019,168,100,0,0,LOW_RATE
tcp,S1,74,0,436,100,0,0,LOW_RATE
tcp,S1,370,0,187,100,0,0,LOW_RATE
tcp,S1,780,206,134,100,0,0,LOW_RATE
tcp,S1,370,0,324,100,0,0,LOW_RATE
tcp,S1,370,0,488,100,0,0,LOW_RATE
tcp,RSTO,1006,1019,214,100,0,0,LOW_RATE
tcp,OTH,60,0,742,46,0,0,LOW_RATE
tcp,OTH,60,0,584,7,0.12,0,LOW_RATE
tcp,S1,370,0,324,100,0,0,LOW_RATE
tcp,OTH,60,0,1095,49,0,0,LOW_RATE
tcp,OTH,66,0,443,100,0,0,LOW_RATE
tcp,S1,370,0,236,100,0,0,LOW_RATE
tcp,S1,74,0,101,100,0,0,LOW_RATE
tcp,OTH,88,0,221,50,0,0,LOW_RATE
tcp,S1,370,0,31,100,0,0,LOW_RATE
tcp,RSTO,903,953,457,100,0,0,LOW_RATE
tcp,RSTO,962,953,38,39,0,0,LOW_RATE
tcp,OTH,93,0,117,50,0,0,LOW_RATE
tcp,OTH,96,0,156,50,0,0,LOW_RATE
tcp,S1,370,0,564,100,0,0,LOW_RATE
tcp,OTH,60,0,9,28,0.07,0,LOW_RATE
tcp,OTH,60,0,1081,49,0,0,LOW_RATE
tcp,S1,370,0,388,100,0,0,LOW_RATE
tcp,S1,370,0,366,100,0,0,LOW_RATE
tcp,OTH,54,0,8,14,0.07,0,LOW_RATE
tcp,OTH,66,0,359,83,0,0,LOW_RATE
tcp,S1,370,0,219,99,0,0,LOW_RATE
tcp,RSTO,857,1019,88,95,0,0,LOW_RATE
tcp,S1,766,206,94,96,0,0,LOW_RATE
tcp,S1,370,0,326,100,0,0,LOW_RATE
tcp,S1,370,0,425,100,0,0,LOW_RATE
tcp,RSTO,966,953,70,71,0,0,LOW_RATE
tcp,S1,74,0,280,100,0,0,LOW_RATE
tcp,RSTO,1062,1019,177,100,0,0,LOW_RATE
tcp,S1,370,0,662,100,0,0,LOW_RATE
tcp,S1,370,0,344,100,0,0,LOW_RATE
tcp,OTH,84,0,53,50,0,0,LOW_RATE
tcp,S1,370,0,403,100,0,0,LOW_RATE
tcp,OTH,54,0,4,4,0.2,0,LOW_RATE
tcp,OTH,104,0,190,50,0,0,LOW_RATE
tcp,OTH,54,0,10,10,0.09,0,LOW_RATE
tcp,S1,370,0,332,99,0,0,LOW_RATE
tcp,S1,644,272,25,69,0,0,LOW_RATE
tcp,RSTO,902,887,41,66,0,0,LOW_RATE
tcp,OTH,60,0,1064,50,0.02,0,LOW_RATE
tcp,S1,370,0,369,100,0,0,LOW_RATE
tcp,RSTO,1005,953,2,3,0,0,LOW_RATE
tcp,OTH,484,0,280,52,0,0,LOW_RATE
tcp,OTH,60,0,745,52,0.02,0,LOW_RATE
tcp,RSTO,1032,1019,131,100,0,0,LOW_RATE
tcp,OTH,60,0,853,49,0,0,LOW_RATE
tcp,S1,222,0,319,99,0,0,LOW_RATE
tcp,OTH,60,0,771,49,0.02,0,LOW_RATE
tcp,S1,370,0,659,100,0,0,LOW_RATE
tcp,OTH,66,0,314,67,0,0,LOW_RATE
tcp,S1,370,0,321,100,0,0,LOW_RATE
tcp,S1,148,0,61,86,0,0,LOW_RATE
tcp,OTH,81,0,129,50,0,0,LOW_RATE
tcp,S2,4189,74,225,100,0,0,LOW_RATE
tcp,S1,74,0,23,98,0,0,LOW_RATE
tcp,OTH,60,0,1014,47,0.02,0,LOW_RATE
tcp,S1,370,0,495,100,0,0,LOW_RATE
tcp,OTH,60,0,794,47,0.02,0,LOW_RATE
tcp,OTH,60,0,953,55,0,0,LOW_RATE
tcp,OTH,60,0,886,48,0.02,0,LOW_RATE
tcp,S1,222,0,637,100,0,0,LOW_RATE
tcp,OTH,60,0,1058,48,0.02,0,LOW_RATE
tcp,OTH,408,0,282,51,0,0,LOW_RATE
tcp,S1,400,140,697,99,0,0,LOW_RATE
tcp,OTH,60,0,960,51,0.02,0,LOW_RATE
tcp,S1,370,0,616,100,0,0,LOW_RATE
tcp,S1,370,0,680,100,0,0,LOW_RATE
tcp,S1,370,0,545,100,0,0,LOW_RATE
tcp,S1,370,0,210,100,0,0,LOW_RATE
tcp,S1,400,140,144,99,0,0,LOW_RATE
tcp,OTH,66,0,335,78,0,0,LOW_RATE
tcp,RSTO,1097,1019,149,100,0,0,LOW_RATE
tcp,S1,74,0,161,100,0,0,LOW_RATE
tcp,S1,370,0,266,100,0,0,LOW_RATE
tcp,OTH,60,0,381,86,0.01,0,LOW_RATE
tcp,OTH,108,0,130,50,0,0,LOW_RATE
tcp,RSTO,1036,953,27,55,0,0,LOW_RATE
tcp,OTH,124,0,193,50,0,0,LOW_RATE
tcp,S1,370,0,725,99,0,0,LOW_RATE
tcp,S1,370,0,207,100,0,0,LOW_RATE
tcp,OTH,60,0,933,45,0,0,LOW_RATE
tcp,S2,4132,148,183,100,0,0,LOW_RATE
tcp,S1,370,0,541,100,0,0,LOW_RATE
tcp,S1,400,140,70,93,0,0,LOW_RATE
tcp,S1,370,0,51,100,0,0,LOW_RATE
tcp,RSTO,1051,1019,37,38,0,0,LOW_RATE
tcp,S1,370,0,795,100,0,0,LOW_RATE
tcp,S1,222,0,386,100,0,0,LOW_RATE
tcp,S1,370,0,205,100,0,0,LOW_RATE
tcp,RSTO,949,1019,304,100,0,0,LOW_RATE
tcp,OTH,60,0,762,48,0,0,LOW_RATE
tcp,OTH,106,0,129,50,0,0,LOW_RATE
tcp,S1,400,140,680,99,0,0,LOW_RATE
tcp,S1,370,0,78,100,0,0,LOW_RATE
tcp,OTH,178,0,490,100,0,0,LOW_RATE
tcp,S1,370,0,210,100,0,0,LOW_RATE
tcp,S1,597,272,86,90,0,0,LOW_RATE
tcp,OTH,79,0,94,50,0,0,LOW_RATE
tcp,RSTO,959,953,6,37,0,0,LOW_RATE
tcp,S1,854,206,397,100,0,0,LOW_RATE
tcp,OTH,107,0,180,50,0,0,LOW_RATE
tcp,RSTO,3260,1024,498,100,0,0,LOW_RATE
tcp,S1,370,0,570,100,0,0,LOW_RATE
tcp,RSTO,880,953,150,100,0,0,LOW_RATE
tcp,S1,370,0,225,100,0,0,LOW_RATE
tcp,S1,576,272,141,99,0,0,LOW_RATE
tcp,OTH,60,0,1006,49,0,0,LOW_RATE
tcp,RSTO,1126,1019,137,100,0,0,LOW_RATE
tcp,S1,222,0,527,100,0,0,LOW_RATE
tcp,RSTO,1036,953,10,28,0,0,LOW_RATE
tcp,OTH,60,0,1023,50,0.02,0,LOW_RATE
tcp,OTH,60,0,11,65,0.03,0,LOW_RATE
tcp,S1,370,0,771,100,0,0,LOW_RATE
tcp,RSTO,997,1019,127,100,0,0,LOW_RATE
tcp,S1,370,0,258,100,0,0,LOW_RATE
tcp,RSTO,1157,1024,408,100,0,0,LOW_RATE
tcp,RSTO,3968,689,291,100,0,0,LOW_RATE
tcp,S1,665,140,367,100,0,0,LOW_RATE
tcp,RSTO,1068,1019,68,69,0,0,LOW_RATE
tcp,RSTO,1058,953,26,54,0,0,LOW_RATE
tcp,S1,74,0,319,100,0,0,LOW_RATE
tcp,RSTO,1042,1019,82,83,0,0,LOW_RATE
tcp,S1,370,0,377,100,0,0,LOW_RATE
tcp,S1,400,140,356,100,0,0,LOW_RATE
tcp,OTH,54,0,5,5,0.33,0,LOW_RATE
tcp,OTH,66,0,371,96,0,0,LOW_RATE
tcp,S1,370,0,246,100,0,0,LOW_RATE
tcp,OTH,107,0,66,50,0,0,LOW_RATE
tcp,S1,222,0,450,100,0,0,LOW_RATE
tcp,RSTO,1140,1019,164,100,0,0,LOW_RATE
tcp,S1,296,0,430,100,0,0,LOW_RATE
tcp,S1,148,0,172,100,0,0,LOW_RATE
tcp,S1,370,0,650,100,0,0,LOW_RATE
tcp,S1,828,206,364,100,0,0,LOW_RATE
tcp,OTH,60,0,872,48,0.02,0,LOW_RATE
tcp,RSTO,997,953,197,100,0,0,LOW_RATE
tcp,OTH,60,0,758,52,0,0,LOW_RATE
tcp,RSTO,1078,1019,145,100,0,0,LOW_RATE
tcp,RSTO,1116,958,31,74,0,0,LOW_RATE
tcp,RSTO,987,953,80,81,0,0,LOW_RATE
tcp,RSTO,1024,1019,148,100,0,0,LOW_RATE
tcp,OTH,66,0,406,84,0,0,LOW_RATE
tcp,S1,370,0,477,100,0,0,LOW_RATE
tcp,RSTO,1018,1019,189,100,0,0,LOW_RATE
tcp,OTH,99,0,264,50,0,0,LOW_RATE
tcp,S1,370,0,524,100,0,0,LOW_RATE
tcp,S1,296,0,607,100,0,0,LOW_RATE
tcp,OTH,60,0,999,49,0.02,0,LOW_RATE
tcp,S1,148,0,45,78,0,0,LOW_RATE
tcp,S1,222,0,595,100,0,0,LOW_RATE
tcp,S1,618,272,179,99,0,0,LOW_RATE
tcp,RSTO,1042,1019,114,100,0,0,LOW_RATE
tcp,RSTO,1064,1019,5,6,0,0,LOW_RATE
tcp,OTH,60,0,717,49,0,0,LOW_RATE
tcp,S1,370,0,293,100,0,0,LOW_RATE
tcp,S1,370,0,393,100,0,0,LOW_RATE
tcp,OTH,60,0,667,41,0.02,0,LOW_RATE
tcp,S1,370,0,562,100,0,0,LOW_RATE
tcp,S1,74,0,475,100,0,0,LOW_RATE
tcp,S1,370,0,429,100,0,0,LOW_RATE
tcp,S1,370,0,350,100,0,0,LOW_RATE
tcp,S1,370,0,9,100,0,0,LOW_RATE
tcp,S1,370,0,58,100,0,0,LOW_RATE
tcp,S1,370,0,56,100,0,0,LOW_RATE
tcp,RSTO,942,887,178,100,0,0,LOW_RATE
tcp,S1,665,140,211,100,0,0,LOW_RATE
tcp,S1,370,0,248,100,0,0,LOW_RATE
tcp,S1,370,0,227,100,0,0,LOW_RATE
tcp,S1,74,0,273,100,0,0,LOW_RATE
tcp,S1,74,0,405,100,0,0,LOW_RATE
tcp,RSTO,1050,1019,205,100,0,0,LOW_RATE
tcp,OTH,60,0,977,42,0,0,LOW_RATE
tcp,OTH,95,0,276,50,0,0,LOW_RATE
tcp,S1,370,0,356,100,0,0,LOW_RATE
tcp,RSTO,958,953,715,100,0,0,LOW_RATE
tcp,S1,222,0,286,99,0,0,LOW_RATE
tcp,OTH,60,0,1067,51,0.02,0,LOW_RATE
tcp,S1,222,0,547,100,0,0,LOW_RATE
tcp,S1,370,0,308,100,0,0,LOW_RATE
tcp,S1,370,0,324,99,0,0,LOW_RATE
tcp,OTH,66,0,592,93,0,0,LOW_RATE
tcp,OTH,66,0,332,76,0,0,LOW_RATE
tcp,RSTO,983,953,20,21,0,0,LOW_RATE
tcp,RSTO,958,953,176,100,0,0,LOW_RATE
tcp,S1,148,0,124,100,0,0,LOW_RATE
tcp,OTH,60,0,1023,43,0.02,0,LOW_RATE
tcp,S1,370,0,214,100,0,0,LOW_RATE
tcp,OTH,60,0,1060,50,0.02,0,LOW_RATE
tcp,OTH,102,0,126,50,0,0,LOW_RATE
tcp,OTH,106,0,236,50,0,0,LOW_RATE
tcp,S1,370,0,230,100,0,0,LOW_RATE
tcp,OTH,66,0,435,82,0,0,LOW_RATE
tcp,S1,370,0,33,100,0,0,LOW_RATE
tcp,OTH,60,0,845,51,0,0,LOW_RATE
tcp,S1,370,0,269,100,0,0,LOW_RATE
tcp,S1,370,0,386,100,0,0,LOW_RATE
tcp,S1,750,206,193,100,0,0,LOW_RATE
tcp,RSTO,914,953,146,100,0,0,LOW_RATE
tcp,RSTO,982,953,73,74,0,0,LOW_RATE
tcp,OTH,60,0,1027,50,0.02,0,LOW_RATE
tcp,OTH,60,0,705,51,0,0,LOW_RATE
tcp,S1,370,0,494,100,0,0,LOW_RATE
tcp,OTH,54,0,5,17,0.06,0,LOW_RATE
tcp,S1,370,0,68,100,0,0,LOW_RATE
tcp,OTH,114,0,133,50,0,0,LOW_RATE
tcp,OTH,60,0,965,43,0,0,LOW_RATE
tcp,OTH,66,0,600,93,0,0,LOW_RATE
tcp,RSTO,1064,1019,103,100,0,0,LOW_RATE
tcp,OTH,60,0,655,49,0.02,0,LOW_RATE
tcp,OTH,505,0,4,63,0,0,LOW_RATE
tcp,S1,400,140,202,99,0,0,LOW_RATE
tcp,OTH,60,0,1005,49,0.02,0,LOW_RATE
tcp,RSTO,923,953,44,78,0,0,LOW_RATE
tcp,S1,370,0,121,100,0,0,LOW_RATE
tcp,S1,296,0,491,99,0,0,LOW_RATE
tcp,S1,74,0,435,100,0,0,LOW_RATE
tcp,RSTO,1030,953,225,100,0,0,LOW_RATE
tcp,S1,665,140,65,94,0,0,LOW_RATE
tcp,OTH,60,0,767,47,0.02,0,LOW_RATE
tcp,RSTO,3322,11980,13,62,0,0,LOW_RATE
tcp,S1,74,0,455,100,0,0,LOW_RATE
tcp,S1,370,0,737,100,0,0,LOW_RATE
tcp,S1,222,0,299,99,0,0,LOW_RATE
tcp,OTH,81,0,172,50,0,0,LOW_RATE
tcp,RSTO,948,1019,213,100,0,0,LOW_RATE
tcp,OTH,118,0,69,50,0,0,LOW_RATE
tcp,S1,370,0,303,100,0,0,LOW_RATE
tcp,S1,222,0,451,100,0,0,LOW_RATE
tcp,RSTO,1047,1019,74,75,0,0,LOW_RATE
tcp,OTH,60,0,1019,43,0.02,0,LOW_RATE
tcp,RSTO,993,953,136,100,0,0,LOW_RATE
tcp,S1,370,0,100,100,0,0,LOW_RATE
tcp,S1,370,0,327,100,0,0,LOW_RATE
tcp,OTH,97,0,97,50,0,0,LOW_RATE
tcp,OTH,114,0,190,50,0,0,LOW_RATE
tcp,RSTO,1062,1019,197,100,0,0,LOW_RATE
tcp,S1,370,0,333,100,0,0,LOW_RATE
tcp,RSTO,2356,12112,501,98,0,0,LOW_RATE
tcp,RSTO,943,953,18,19,0,0,LOW_RATE
tcp,OTH,89,0,210,50,0,0,LOW_RATE
tcp,OTH,60,0,926,38,0.03,0,LOW_RATE
tcp,S1,296,0,489,99,0,0,LOW_RATE
tcp,S1,370,0,337,100,0,0,LOW_RATE
tcp,OTH,60,0,1051,51,0,0,LOW_RATE
tcp,OTH,111,0,172,50,0,0,LOW_RATE
tcp,S1,370,0,69,100,0,0,LOW_RATE
tcp,OTH,481,0,2,10,0,0,LOW_RATE
tcp,S2,4024,148,204,100,0,0,LOW_RATE
tcp,RSTO,1117,1019,147,100,0,0,LOW_RATE
tcp,S1,74,0,448,100,0,0,LOW_RATE
tcp,S1,296,0,497,99,0,0,LOW_RATE
tcp,S1,370,0,15,100,0,0,LOW_RATE
tcp,OTH,60,0,635,47,0.02,0,LOW_RATE
tcp,S1,370,0,227,100,0,0,LOW_RATE
tcp,OTH,408,0,3,3,0,0,LOW_RATE
tcp,OTH,60,0,1002,46,0.02,0,LOW_RATE
tcp,OTH,66,0,561,100,0,0,LOW_RATE
tcp,S1,400,140,11,93,0,0,LOW_RATE
tcp,RSTO,929,953,11,42,0,0,LOW_RATE
tcp,S1,370,0,546,100,0,0,LOW_RATE
tcp,RSTO,943,953,115,100,0,0,LOW_RATE
tcp,S1,74,0,523,99,0,0,LOW_RATE
tcp,S1,370,0,396,100,0,0,LOW_RATE
tcp,S1,370,0,363,100,0,0,LOW_RATE
tcp,S1,296,0,634,100,0,0,LOW_RATE
tcp,OTH,108,0,82,50,0,0,LOW_RATE
tcp,S1,400,140,183,99,0,0,LOW_RATE
tcp,S1,370,0,111,100,0,0,LOW_RATE
tcp,RSTO,1037,1019,455,100,0,0,LOW_RATE
tcp,OTH,60,0,665,50,0.02,0,LOW_RATE
tcp,RSTO,1025,1019,88,89,0,0,LOW_RATE
tcp,OTH,60,0,1117,54,0,0,LOW_RATE
tcp,S1,222,0,384,100,0,0,LOW_RATE
tcp,S1,370,0,55,100,0,0,LOW_RATE
tcp,S1,774,206,178,100,0,0,LOW_RATE
tcp,S1,665,140,123,96,0,0,LOW_RATE
tcp,S1,222,0,654,100,0,0,LOW_RATE
tcp,S1,400,140,360,100,0,0,LOW_RATE
tcp,OTH,66,0,422,84,0,0,LOW_RATE
tcp,OTH,97,0,205,50,0,0,LOW_RATE
tcp,S1,400,140,187,99,0,0,LOW_RATE
tcp,S1,74,0,5,66,0,0,LOW_RATE
tcp,S1,370,0,70,100,0,0,LOW_RATE
tcp,RSTO,1181,1024,404,100,0,0,LOW_RATE
tcp,OTH,60,0,605,92,0.01,0,LOW_RATE
tcp,OTH,99,0,182,50,0,0,LOW_RATE
tcp,S1,222,0,559,100,0,0,LOW_RATE
tcp,S1,222,0,403,100,0,0,LOW_RATE
tcp,OTH,60,0,1086,52,0.02,0,LOW_RATE
tcp,S1,370,0,298,100,0,0,LOW_RATE
tcp,OTH,66,0,479,81,0,0,LOW_RATE
tcp,S1,633,272,191,99,0,0,LOW_RATE
tcp,RSTO,994,953,119,100,0,0,LOW_RATE
tcp,OTH,112,0,153,50,0,0,LOW_RATE
tcp,S1,370,0,164,100,0,0,LOW_RATE
tcp,RSTO,904,887,367,100,0,0,LOW_RATE
tcp,S1,370,0,163,100,0,0,LOW_RATE
tcp,OTH,60,0,872,51,0,0,LOW_RATE
tcp,RSTO,983,1019,336,100,0,0,LOW_RATE
tcp,RSTO,3620,12244,266,100,0,0,LOW_RATE
tcp,RSTO,946,953,139,100,0,0,LOW_RATE
tcp,S1,370,0,8,100,0,0,LOW_RATE
tcp,RSTO,983,953,9,10,0,0,LOW_RATE
tcp,OTH,109,0,66,50,0,0,LOW_RATE
tcp,RSTO,990,953,221,100,0,0,LOW_RATE
tcp,S1,370,0,263,100,0,0,LOW_RATE
tcp,OTH,60,0,1100,47,0.02,0,LOW_RATE
tcp,OTH,66,0,439,82,0,0,LOW_RATE
tcp,OTH,60,0,415,84,0.01,0,LOW_RATE
tcp,OTH,66,0,609,92,0,0,LOW_RATE
tcp,OTH,60,0,967,51,0,0,LOW_RATE
tcp,OTH,82,0,128,50,0,0,LOW_RATE
tcp,S1,592,272,17,66,0,0,LOW_RATE
tcp,OTH,66,0,552,92,0,0,LOW_RATE
tcp,S1,370,0,470,100,0,0,LOW_RATE
tcp,OTH,60,0,23,65,0.03,0,LOW_RATE
tcp,OTH,60,0,827,49,0,0,LOW_RATE
tcp,S1,370,0,216,100,0,0,LOW_RATE
tcp,RSTO,984,1019,204,100,0,0,LOW_RATE
tcp,S1,222,0,611,100,0,0,LOW_RATE
tcp,OTH,66,0,449,100,0,0,LOW_RATE
tcp,OTH,109,0,105,50,0,0,LOW_RATE
tcp,OTH,66,0,513,87,0,0,LOW_RATE
tcp,OTH,110,0,102,50,0,0,LOW_RATE
tcp,RSTO,1038,1019,440,100,0,0,LOW_RATE
tcp,OTH,60,0,631,76,0.01,0,LOW_RATE
tcp,RSTO,1024,1019,100,100,0,0,LOW_RATE
tcp,S1,74,0,102,100,0,0,LOW_RATE
tcp,OTH,60,0,818,50,0.02,0,LOW_RATE
tcp,RSTO,1048,1019,183,100,0,0,LOW_RATE
tcp,OTH,133,0,106,50,0,0,LOW_RATE
tcp,S1,370,0,287,100,0,0,LOW_RATE
tcp,OTH,60,0,823,51,0,0,LOW_RATE
tcp,OTH,119,0,196,50,0,0,LOW_RATE
tcp,OTH,60,0,869,47,0,0,LOW_RATE
tcp,S1,400,140,685,99,0,0,LOW_RATE
tcp,S1,370,0,457,100,0,0,LOW_RATE
tcp,RSTO,957,953,99,100,0,0,LOW_RATE
tcp,OTH,60,0,696,49,0.02,0,LOW_RATE
